PortCode,IR
ZH020807,-0.08534116778263402
ZH947268,-0.08515442310237163
ZH823753,-0.08513523655217847
ZH772588,-0.08508747248786001
ZH801835,-0.08507838852229457
ZH381283,-0.08493929083441078
ZH184312,-0.08482692811846146
ZH718800,-0.08471158747590274
ZH216741,-0.08454275513762737
ZH072169,-0.08450983403010469
ZH298203,-0.08427152737354382
ZH507341,-0.08423873456431479
ZH591001,-0.08419927927347784
ZH961583,-0.08365131413863133
ZH645150,-0.08354208820866874
ZH181672,-0.08313572766514432
ZH260894,-0.08304048619571232
ZH910661,-0.08297563501017635
ZH499363,-0.08292086841389762
ZH004033,-0.08268274072705671
ZH427930,-0.0826427951688281
ZH720734,-0.0822516354641434
ZH583756,-0.08225027554850005
ZH920940,-0.08212288168005169
ZH786337,-0.0820947105630067
ZH179536,-0.08201229231592994
ZH440119,-0.08191021620707818
ZH658941,-0.08154897497563267
ZH628224,-0.08140091407828702
ZH627987,-0.08124978231396593
ZH009127,-0.0812214576349917
ZH520098,-0.08114414293432602
ZH528172,-0.08064541864037764
ZH342060,-0.08062783817617446
ZH610559,-0.08054785221652205
ZH537900,-0.08017618608146707
ZH936079,-0.08013130795674223
ZH350359,-0.08005621315249747
ZH852101,-0.08002255189967679
ZH249504,-0.0798404345610818
ZH279885,-0.07952799041242793
ZH501684,-0.07952100772178514
ZH156413,-0.07917285203852945
ZH108565,-0.07890732749624123
ZH692968,-0.0782847796862161
ZH052453,-0.07827085703167681
ZH451488,-0.07800047164707766
ZH010558,-0.07780651959705512
ZH691975,-0.07771131880285397
ZH943215,-0.07750307688759693
ZH865773,-0.07745588704136229
ZH137864,-0.07716354048675081
ZH765551,-0.07698775164876182
ZH732792,-0.07695780372300842
ZH736678,-0.07690169103169865
ZH494809,-0.07680038275335829
ZH378979,-0.07667164685070806
ZH023133,-0.07661483813158232
ZH156131,-0.0765255408830606
ZH723256,-0.0764132720337379
ZH197511,-0.07626359032808971
ZH201600,-0.07584144469630771
ZH150657,-0.07578261485156458
ZH843744,-0.0756859056043656
ZH053264,-0.0756240249991644
ZH534443,-0.07558638998901752
ZH005937,-0.07550783577906434
ZH146158,-0.07541123289174097
ZH613243,-0.075287163387299
ZH656734,-0.07528503737386408
ZH458482,-0.07526140370137417
ZH306382,-0.07515387401389063
ZH362998,-0.07505185254310888
ZH957575,-0.07467173588891486
ZH769345,-0.07447218744027562
ZH420232,-0.07417490289538509
ZH665179,-0.07411697393315969
ZH227559,-0.07409587312647022
ZH014826,-0.07408996709613923
ZH288716,-0.07408738026662251
ZH667020,-0.07405764949535247
ZH216885,-0.07374769991347128
ZH693100,-0.07361785837166614
ZH786985,-0.07336169706391438
ZH804580,-0.07316333998657235
ZH462281,-0.07311522117078004
ZH952820,-0.0726098661059057
ZH555618,-0.07256019470679581
ZH014900,-0.07246117146995498
ZH119708,-0.0723402807140436
ZH764425,-0.07231420935287537
ZH000283,-0.07177940801811625
ZH965158,-0.07149640195702893
ZH570010,-0.07148379550002723
ZH242453,-0.07122940275889472
ZH261313,-0.07109498858974266
ZH153098,-0.07098289076403512
ZH510322,-0.07078994768123555
ZH228327,-0.07051829398738782
ZH358319,-0.070367633022989
ZH927871,-0.07026833508926197
ZH178257,-0.0702256488175033
ZH009958,-0.07013112031364499
ZH162488,-0.07007553856126106
ZH492894,-0.06990156809392438
ZH153153,-0.0698346173464068
ZH024353,-0.06976913870085329
ZH549596,-0.06946894418385186
ZH716936,-0.06911691544583258
ZH453589,-0.06855141241286647
ZH645947,-0.06848611909957497
ZH745969,-0.06832719341801537
ZH182242,-0.06804109008457158
ZH071623,-0.06801928191784551
ZH647371,-0.06797123613737216
ZH704128,-0.06796525466388985
ZH182442,-0.06779984994025744
ZH593685,-0.06774408257995213
ZH757624,-0.06763744880028486
ZH169192,-0.06757194667708506
ZH180838,-0.06756762277113515
ZH025890,-0.06737969361384756
ZH094984,-0.06734667974725213
ZH963920,-0.06703522485499878
ZH316678,-0.06698041598172706
ZH362707,-0.06675483144471508
ZH520473,-0.06628361441989299
ZH610595,-0.06626008192074488
ZH731782,-0.06622310126206898
ZH705462,-0.06618045005579985
ZH186074,-0.06617888983428795
ZH341005,-0.06565473329376521
ZH009768,-0.06561187864989491
ZH197778,-0.06552021507062393
ZH454994,-0.06549140483026998
ZH025203,-0.06537256882805527
ZH332002,-0.06516190271539972
ZH657941,-0.06484957205334314
ZH805139,-0.06475022259277355
ZH195880,-0.06472836254386304
ZH557858,-0.0643853084080492
ZH683918,-0.06432598873794344
ZH607697,-0.06412830424655787
ZH692255,-0.06398045034849108
ZH935516,-0.06390921271278886
ZH599710,-0.06376172561440005
ZH485079,-0.06364352968938086
ZH903363,-0.06349610177172087
ZH505408,-0.06347745152032704
ZH034090,-0.06347244435313275
ZH117960,-0.0633732720226273
ZH127568,-0.06333344278811387
ZH499557,-0.06321551260632952
ZH150155,-0.06291698236764703
ZH157760,-0.06266408940953672
ZH891144,-0.062371173252297636
ZH912220,-0.06222946887257072
ZH605892,-0.06218658809336052
ZH956757,-0.0619728288288718
ZH149013,-0.06157557973007813
ZH649473,-0.0615059222395344
ZH844530,-0.06128582779927017
ZH856658,-0.0610748341528047
ZH646556,-0.06102939759867513
ZH779976,-0.061003411334033045
ZH798020,-0.06088992652469778
ZH476148,-0.06073054971462196
ZH081633,-0.06062952657517321
ZH459248,-0.060526755443846406
ZH016332,-0.060424684610310433
ZH087357,-0.060393123445601465
ZH479293,-0.059831166997154
ZH239700,-0.05977432744091066
ZH658564,-0.05965242845550402
ZH007823,-0.059614104630398915
ZH286134,-0.05953888241102754
ZH366000,-0.05948796919655777
ZH781945,-0.05923613336818893
ZH006838,-0.05914428210563557
ZH704845,-0.059135902142003594
ZH079206,-0.05888687375522595
ZH013160,-0.05876784348800894
ZH017574,-0.0587076562964984
ZH953633,-0.05853234895690621
ZH109118,-0.05820666453614544
ZH335532,-0.058194160161846704
ZH070953,-0.058134625631044656
ZH729979,-0.057896166066881395
ZH009481,-0.05770091572018902
ZH481867,-0.057575095889018324
ZH195377,-0.05754895553736226
ZH953606,-0.05729051440720115
ZH844827,-0.05707846540144671
ZH739203,-0.05700163469764112
ZH016293,-0.056939121395051834
ZH479532,-0.05679912365857858
ZH488529,-0.05672554055979745
ZH962839,-0.056707400189364064
ZH251461,-0.05598705962507329
ZH294715,-0.05581557821908655
ZH479136,-0.05562841527438437
ZH752786,-0.05536177707915353
ZH320756,-0.05521570525430968
ZH256638,-0.05496442086670263
ZH093622,-0.05444419841135986
ZH160392,-0.0542813690003933
ZH876081,-0.05421588900761676
ZH673573,-0.054042950818114596
ZH927572,-0.0540203835145972
ZH476128,-0.05390563123887906
ZH142520,-0.0538810025103401
ZH591696,-0.05386350321405215
ZH406261,-0.053844488576287805
ZH070030,-0.05373532931418014
ZH421748,-0.05358139549893983
ZH697165,-0.053523500285417754
ZH310328,-0.05349374542830626
ZH222650,-0.053325536509777755
ZH011621,-0.05318032680466138
ZH782149,-0.05312596102407165
ZH416032,-0.05299631168558821
ZH267542,-0.052990668941955574
ZH401780,-0.05296100767286868
ZH450509,-0.052120798581568574
ZH655092,-0.05211553438147688
ZH819993,-0.05205323455722905
ZH861489,-0.051968493235061614
ZH240284,-0.051686811635179734
ZH717730,-0.05123245960109981
ZH344565,-0.05119518732366612
ZH018556,-0.05075294946957148
ZH184490,-0.05055949714365477
ZH052149,-0.05046453806484098
ZH294428,-0.050355566996213665
ZH771612,-0.05007378080869425
ZH443967,-0.049882743423064
ZH013157,-0.04963307690832627
ZH639525,-0.04963241417869615
ZH1004965,-0.04962416194209788
ZH009977,-0.04961329184568689
ZH696255,-0.04915646328671578
ZH627843,-0.048945558273417726
ZH817284,-0.048692682901592295
ZH246477,-0.048262101848278685
ZH499530,-0.04810923927584501
ZH095276,-0.04799471809513196
ZH788393,-0.04759892508583515
ZH095819,-0.04750393566540273
ZH317672,-0.04726719269705894
ZH944457,-0.04709303746306371
ZH669780,-0.04702396643456014
ZH245275,-0.04698303832617378
ZH670387,-0.04690411527704975
ZH554071,-0.04686698954651227
ZH946848,-0.046825012836443705
ZH286077,-0.04666698790841537
ZH397289,-0.04637979173955283
ZH700480,-0.046099976625598504
ZH471246,-0.046095747853715376
ZH010630,-0.045995139836408315
ZH193713,-0.045755627227701226
ZH219913,-0.04571330552708061
ZH116930,-0.045622586953350926
ZH158953,-0.045405613915796325
ZH284568,-0.04540388792097989
ZH708696,-0.045024743407672756
ZH928804,-0.044994816539901165
ZH712270,-0.04450224670080517
ZH207310,-0.04416613612830071
ZH477429,-0.04404853686155293
ZH277318,-0.04367476749510671
ZH948285,-0.04366305627311725
ZH967644,-0.0436048611096451
ZH582559,-0.04354697895784397
ZH696764,-0.043378860758004574
ZH764428,-0.043263111964643275
ZH897599,-0.0432078184659285
ZH267748,-0.04319335010648772
ZH300594,-0.04317831327618035
ZH620125,-0.043119070212824614
ZH881061,-0.04304525081452797
ZH757534,-0.04298545190291372
ZH686187,-0.04289554623454769
ZH235032,-0.042837517162991876
ZH425590,-0.042766183554412945
ZH331343,-0.042757101049423395
ZH677314,-0.04275025104448687
ZH161658,-0.04255300724647665
ZH932397,-0.04240517893742478
ZH093279,-0.04231915178587007
ZH173534,-0.041751267822034
ZH008950,-0.04172227966206585
ZH229437,-0.0416856584301866
ZH754652,-0.041511341606583624
ZH156422,-0.04149928735961781
ZH734551,-0.04114913966241942
ZH088246,-0.04105697072213364
ZH393640,-0.04090711150282952
ZH161668,-0.04082113146764684
ZH953360,-0.040711804925587354
ZH919615,-0.0405710452698586
ZH959082,-0.04039000295466849
ZH698562,-0.04017447337556108
ZH248687,-0.040018761681614015
ZH824066,-0.039724099019865775
ZH977438,-0.039719161608206086
ZH206272,-0.039671587303749305
ZH314895,-0.03965453334265395
ZH427535,-0.03936920992998386
ZH533721,-0.03933171834221898
ZH770873,-0.03920337417950305
ZH366481,-0.038892903877076494
ZH800117,-0.038889169767640126
ZH599954,-0.038562065851838516
ZH221731,-0.03836468769833242
ZH151847,-0.03818539137181903
ZH433858,-0.03817230460435134
ZH078275,-0.03816438964715022
ZH027629,-0.03786544063830298
ZH016043,-0.03775648008023634
ZH221043,-0.03770425825271338
ZH334959,-0.03764828848384603
ZH906736,-0.037628461819800306
ZH909373,-0.03755853627473741
ZH943987,-0.037310607153684255
ZH334836,-0.03722187943968408
ZH656250,-0.03713170160223461
ZH790618,-0.03696775421048772
ZH806928,-0.03692521383620798
ZH275586,-0.036885626651813226
ZH010676,-0.03637716400457111
ZH857514,-0.03634418269990422
ZH020307,-0.03619201114842859
ZH437794,-0.0357529401134685
ZH213831,-0.03562796091200229
ZH768878,-0.03555941009482804
ZH340519,-0.03491340944267917
ZH875891,-0.03452639722462295
ZH524437,-0.03444058030319855
ZH367549,-0.03424451070685815
ZH895973,-0.034096699018772186
ZH796292,-0.034027626359222754
ZH722228,-0.033818844689846306
ZH312605,-0.03376145124623504
ZH460156,-0.033741594494711175
ZH633597,-0.033693773424872966
ZH198158,-0.0336651859173539
ZH605198,-0.03346817212381546
ZH073498,-0.033347948462380525
ZH943842,-0.03330453240895484
ZH190564,-0.03322479282506421
ZH531216,-0.033105039024968225
ZH514295,-0.0330279571891139
ZH795708,-0.03301948570944324
ZH786628,-0.03298332390594801
ZH511768,-0.032973993225642234
ZH546743,-0.032951170682362724
ZH920565,-0.03248834177025881
ZH287780,-0.032483580537908605
ZH108775,-0.03245233923030601
ZH497087,-0.032326307223218526
ZH957202,-0.032173082724976015
ZH260302,-0.03197073545717939
ZH084307,-0.03157655372440999
ZH686168,-0.03154278986688838
ZH251290,-0.031180793104206562
ZH916913,-0.030690450734165382
ZH224119,-0.03064336885969239
ZH097299,-0.03054004620013545
ZH257556,-0.03045994958547768
ZH013696,-0.03036465524641692
ZH501918,-0.030237578130013494
ZH069806,-0.03014617917476638
ZH873246,-0.030078231892688205
ZH584861,-0.029897288369222008
ZH074748,-0.029896573037654584
ZH770030,-0.029671500405315264
ZH233281,-0.02962759820795033
ZH734283,-0.029542205589570582
ZH323222,-0.029511225198055
ZH029938,-0.02950458603263134
ZH700366,-0.029421076723145905
ZH372368,-0.029389537757075694
ZH014763,-0.029325781319095866
ZH941520,-0.028930883736428988
ZH148170,-0.028591415208908844
ZH480882,-0.02846823145311658
ZH123363,-0.028406055500992233
ZH240212,-0.028331061934229924
ZH397976,-0.028192947366702647
ZH540304,-0.02818314336908254
ZH580146,-0.0279903819555266
ZH756092,-0.02777248490799719
ZH088351,-0.027766035232320577
ZH940545,-0.027534696168600627
ZH111811,-0.0274327963259017
ZH430945,-0.02736705178913239
ZH167283,-0.027181404906935998
ZH192310,-0.02699528926006964
ZH832038,-0.026939896284200664
ZH322032,-0.026784582191078897
ZH279469,-0.026748123299548485
ZH939248,-0.026633032907634878
ZH698615,-0.026622198789626197
ZH799192,-0.026409847300912687
ZH968154,-0.026212851901064045
ZH849004,-0.02561998900536707
ZH273632,-0.025335027349216405
ZH453908,-0.0250944029140353
ZH589047,-0.02497332212080253
ZH195525,-0.024923648293683834
ZH849943,-0.02488318486049458
ZH952537,-0.02483472467595511
ZH007277,-0.02466293407742692
ZH203388,-0.02462371431102692
ZH530431,-0.02455878927923026
ZH414237,-0.024551988210891114
ZH181937,-0.02438524824926694
ZH444517,-0.024385134338218227
ZH213167,-0.024346253512086836
ZH933517,-0.02432228002347061
ZH203999,-0.024260458644799417
ZH183154,-0.024226090180437494
ZH295203,-0.023995028302296346
ZH117459,-0.023838807998773106
ZH423149,-0.023368634389421914
ZH224516,-0.022807850266519734
ZH353401,-0.022790924222516676
ZH960433,-0.022663387219119435
ZH763662,-0.022402191679094532
ZH051274,-0.022081488098923272
ZH715733,-0.02196848268998512
ZH743253,-0.02189888690707403
ZH914870,-0.021649262108961405
ZH596427,-0.02151006863078776
ZH833119,-0.021427367990798602
ZH804622,-0.021303587128578414
ZH712947,-0.021198816876848957
ZH047926,-0.02114030946953017
ZH029809,-0.020924450256202737
ZH481066,-0.02092429348585557
ZH095614,-0.020812671459602777
ZH713848,-0.02067771969513766
ZH746255,-0.020265783054033024
ZH661327,-0.019730621569812316
ZH434812,-0.019526634534519343
ZH165683,-0.019522529376002025
ZH312213,-0.019292972103779213
ZH767064,-0.01923497732722452
ZH568881,-0.019070029940499368
ZH317057,-0.019068666420386397
ZH926503,-0.019049188845478914
ZH612477,-0.01870485361545355
ZH427001,-0.01859488123390475
ZH189311,-0.018494797901389522
ZH453566,-0.018134268363066933
ZH644546,-0.0180949208541099
ZH670146,-0.0180184816727674
ZH031016,-0.01797228834999487
ZH709829,-0.017874109602059388
ZH236541,-0.01783335217578198
ZH010547,-0.0178207139623842
ZH946833,-0.017789774308270345
ZH859023,-0.01752456633909103
ZH022124,-0.017513049176365283
ZH062130,-0.017062371574678246
ZH072916,-0.017051820973010647
ZH430562,-0.016957493502936075
ZH336454,-0.016895811512389627
ZH544091,-0.016853004461461835
ZH467164,-0.01684342951336164
ZH867267,-0.016796609902970928
ZH401655,-0.016788375851410388
ZH868382,-0.016776827422028413
ZH731462,-0.01654229776213766
ZH403777,-0.016529466021084818
ZH280245,-0.016405849726356624
ZH067851,-0.016384942587998122
ZH192065,-0.016265747165272782
ZH656688,-0.01622666932614925
ZH540670,-0.016111636526873682
ZH352740,-0.01590335983645756
ZH014754,-0.015834382351907556
ZH870470,-0.01582927123069547
ZH449192,-0.01571518016713702
ZH001463,-0.01569971538187122
ZH647242,-0.015630253857552352
ZH000423,-0.015277554905500385
ZH470136,-0.015088770072226674
ZH473824,-0.015054431251600857
ZH251936,-0.015038111473774159
ZH294071,-0.015025302415408393
ZH463536,-0.01491941790058047
ZH553108,-0.014894707883796291
ZH898027,-0.014890334303561431
ZH146259,-0.01486761697732013
ZH053275,-0.014672856620697627
ZH006175,-0.01458389900472286
ZH172208,-0.013954906670930349
ZH591097,-0.01390333254290009
ZH383012,-0.013858096806086672
ZH126421,-0.013735940699479003
ZH616161,-0.013301938334509036
ZH300508,-0.01318097358137487
ZH292918,-0.013039891089815576
ZH007683,-0.013039251025040681
ZH273918,-0.012889417246134524
ZH097751,-0.012859976649408853
ZH227068,-0.012837309510928782
ZH000844,-0.012351573815318068
ZH327604,-0.01201857401996744
ZH164695,-0.011969819508065572
ZH216422,-0.011772978057160065
ZH139983,-0.01169349899011263
ZH172268,-0.01167946153337793
ZH613121,-0.011648245332412807
ZH726749,-0.011336971165054522
ZH102355,-0.011315519451343854
ZH767907,-0.011006401306587876
ZH752704,-0.010987914373242362
ZH238337,-0.010932079699877544
ZH425218,-0.010833969354502598
ZH413505,-0.010603973803244226
ZH777302,-0.010490266476743022
ZH115702,-0.010481493966347465
ZH234958,-0.010470436163713822
ZH538583,-0.01030196935477359
ZH412097,-0.010291010828263038
ZH800365,-0.010017216600429014
ZH384006,-0.009815010674094824
ZH925401,-0.009779674535556435
ZH020788,-0.009757842606560669
ZH168033,-0.009703767242766543
ZH960000,-0.009507912809008204
ZH069202,-0.009384292655762346
ZH687672,-0.009304900052377971
ZH313175,-0.009082316994199141
ZH389822,-0.008582572582965605
ZH354263,-0.008453589366964108
ZH261539,-0.008452863715570644
ZH081494,-0.00822403970751944
ZH838791,-0.008155996940997267
ZH267194,-0.007883964500571931
ZH265817,-0.007866209167815203
ZH710068,-0.007855427645308576
ZH397862,-0.007764627710587463
ZH010605,-0.0077316061540908315
ZH666261,-0.007675777861110415
ZH070022,-0.007596229241294602
ZH275518,-0.0072172467022117515
ZH382185,-0.007169735791096371
ZH820202,-0.006960347949983747
ZH206553,-0.006806369264863041
ZH297890,-0.006685416690574321
ZH215199,-0.006410782594839002
ZH875639,-0.006246363881770885
ZH639594,-0.00607061878331379
ZH066057,-0.005830199264802729
ZH149901,-0.005822949374750111
ZH246936,-0.005561003817549676
ZH705460,-0.005413709024580232
ZH746757,-0.005315984923578159
ZH220768,-0.0052418933840406474
ZH812359,-0.005218924996050829
ZH075006,-0.004963334943087558
ZH459474,-0.004851127926990354
ZH001160,-0.004774756199689963
ZH608923,-0.004629088891297281
ZH632579,-0.004222453721086523
ZH713827,-0.004221771237332601
ZH426335,-0.004133970600007015
ZH705006,-0.004128035746073866
ZH605023,-0.004056009793003415
ZH065646,-0.004026406739851516
ZH656123,-0.003978625626777638
ZH777950,-0.003922155605558243
ZH318188,-0.003773883915781575
ZH218869,-0.003758363610267252
ZH010673,-0.0037179122490642864
ZH155685,-0.003684910710795644
ZH768658,-0.0036152786494594784
ZH200040,-0.003334514246144505
ZH144522,-0.003266670307952713
ZH089697,-0.0030478547419789184
ZH151385,-0.003013479089446003
ZH297364,-0.0029244732016512876
ZH137847,-0.002817295079284794
ZH135399,-0.0028139741562266157
ZH654652,-0.00280338862700199
ZH922991,-0.0027397398839943414
ZH849300,-0.002556240858672107
ZH053800,-0.002514294984809502
ZH684580,-0.00227746557881979
ZH001065,-0.0022316768013162726
ZH459499,-0.0020346036668631136
ZH293412,-0.001930699518448664
ZH518239,-0.0016778824942202183
ZH882833,-0.0016630102843116531
ZH146301,-0.0016373968448763461
ZH526571,-0.0015134634676201666
ZH690920,-0.001478423820102141
ZH086682,-0.0010725317367357866
ZH384265,-0.0010568891270864894
ZH547063,-0.0009976349617717678
ZH127680,-0.0007848259421438032
ZH486800,-0.0006595728225989295
ZH518393,-0.0004834812306793876
ZH843841,-0.0004557132032713142
ZH182211,-0.0004440867472462521
ZH550319,-0.00038751170911711274
ZH271852,-0.00031717953746067894
ZH142606,-0.0002783473535468773
ZH018315,-0.0002499136914996738
ZH178010,-0.00014551029731967505
ZH692938,6.749727667904317e-05
ZH300877,0.00020177365596228783
ZH757635,0.00034110659788121045
ZH958331,0.0003902174142195932
ZH281982,0.0006143478049871028
ZH954450,0.0006386515115965657
ZH609024,0.0006408694943519817
ZH283345,0.0006660540526666349
ZH160951,0.0007714099983626675
ZH377154,0.0007988194750995629
ZH557836,0.0008600761009984621
ZH627482,0.0009181327872778578
ZH079948,0.001058196287595328
ZH870316,0.0010898349399519106
ZH784608,0.0010971955608804853
ZH247442,0.0011255717413449892
ZH390177,0.0011361975051303454
ZH213046,0.0013287668945966133
ZH035378,0.0013570527407822132
ZH016549,0.0013688719584676267
ZH234610,0.0014728456939452736
ZH404087,0.0014805136113614616
ZH347135,0.001668885940942751
ZH166747,0.001846144292516182
ZH742866,0.0019256917785755523
ZH094372,0.0022156227213246983
ZH931993,0.0022570490149077236
ZH006363,0.00236769690460188
ZH533247,0.0025086167203906677
ZH693162,0.00254181723406176
ZH561079,0.0026093271806232237
ZH627651,0.002611943727164296
ZH939558,0.0026761041863838236
ZH624629,0.0027017917171981948
ZH418997,0.003073139935956303
ZH085081,0.003170020335492382
ZH704354,0.003235102903414958
ZH579721,0.004025342621995566
ZH753114,0.004092570093252683
ZH516754,0.004098816596603985
ZH519565,0.0041612066723749515
ZH126873,0.004344451121771722
ZH161429,0.004596349905968564
ZH843650,0.004768963058127869
ZH533952,0.005097536872873073
ZH656712,0.005136178491031202
ZH535933,0.005275345664636512
ZH184450,0.005336116573590057
ZH169698,0.005369158981726746
ZH218391,0.005504419303786757
ZH011776,0.005536484929428639
ZH001541,0.005680573415346117
ZH207023,0.005889055287946098
ZH254903,0.0059139969173015155
ZH397698,0.0060273741076477825
ZH950068,0.006305037487547837
ZH614943,0.0063488290082362436
ZH345863,0.006421529713239198
ZH528810,0.006428072711635858
ZH247508,0.0066717399964230486
ZH946263,0.00679685412940457
ZH326296,0.006908334842258527
ZH792161,0.0071426991392335975
ZH006658,0.00739712320118358
ZH479599,0.0075142022575035725
ZH269884,0.007796190280092603
ZH121645,0.007830391009938159
ZH522161,0.007988211696264208
ZH514794,0.00801344505778478
ZH404340,0.008101277378504565
ZH496390,0.008245895784002267
ZH402513,0.008252959364398715
ZH071029,0.008266560146143766
ZH838824,0.008328522107006764
ZH573179,0.008345590318348818
ZH324739,0.008406804560292233
ZH267006,0.00847869840307097
ZH866723,0.008633457911876693
ZH675937,0.008746528183909875
ZH431237,0.008748196849415354
ZH076620,0.008836409587498834
ZH835439,0.008871003527987755
ZH380570,0.008960147588888988
ZH342836,0.0089734515352834
ZH773603,0.008991866751408274
ZH492036,0.009084490171950444
ZH463642,0.009120642751583334
ZH922419,0.009412786138415946
ZH629822,0.009796853866715841
ZH210832,0.009870776093485393
ZH778823,0.01006661115586211
ZH031328,0.010076109559120751
ZH020647,0.010103753909946335
ZH189828,0.01026512824817713
ZH472491,0.010322152757476482
ZH918166,0.010400016090339902
ZH220097,0.010466858424362416
ZH511005,0.010493317086021092
ZH826549,0.010512610843296074
ZH188086,0.010518425071280415
ZH407515,0.010940229839737347
ZH304678,0.011379113329832009
ZH003565,0.011434658631387158
ZH399150,0.011625192131275653
ZH810049,0.011709995825675258
ZH289294,0.011952644374995115
ZH026434,0.012015892324536844
ZH716049,0.012168108064984886
ZH302512,0.012288555354164087
ZH424498,0.012306449059785304
ZH878673,0.012337812258735693
ZH690318,0.012402975063147451
ZH137306,0.012433233227960248
ZH925840,0.012570105604061724
ZH188064,0.012675358165710932
ZH063690,0.012842789591464874
ZH027201,0.012867349406291587
ZH120761,0.013027676461187484
ZH927103,0.01320711884526472
ZH745555,0.013211794348045387
ZH518186,0.01326936452486143
ZH293543,0.013570220965661697
ZH849251,0.013751236449050226
ZH014014,0.013841453635592376
ZH017275,0.014004135033357424
ZH829882,0.014129453281490833
ZH312789,0.014303719500478537
ZH895552,0.014624051899115937
ZH182729,0.014626468761169152
ZH221883,0.014636916212125189
ZH147880,0.014638403656716531
ZH004568,0.014659510239480979
ZH193331,0.014677646778927354
ZH549376,0.014751450832109403
ZH503064,0.014772839497899514
ZH000199,0.01493545986881696
ZH300923,0.015147576273190085
ZH511646,0.015165488859311639
ZH172711,0.015294031796170268
ZH314166,0.015450147423957264
ZH612414,0.01553565478947895
ZH846208,0.015762435634975033
ZH202111,0.015851081421495234
ZH130903,0.01586767385485045
ZH835598,0.016024855765770514
ZH963266,0.016045817188798685
ZH231039,0.016161134242530056
ZH695115,0.016167112658061717
ZH272267,0.01617214564617905
ZH981327,0.016268981164589323
ZH794313,0.01633487186641985
ZH276315,0.01669919676142104
ZH896868,0.0170021881732938
ZH749586,0.017048692516476335
ZH055239,0.017060487470130118
ZH095618,0.01708218286675831
ZH153664,0.01752627993876614
ZH662692,0.017778443587648154
ZH198003,0.017778907315598082
ZH250523,0.017829787601133504
ZH150833,0.01801285391271791
ZH823131,0.018058702093000468
ZH421800,0.018133785378609865
ZH186246,0.018378107023965643
ZH235333,0.018478240224861393
ZH162344,0.018718308003409078
ZH565664,0.01911173431621185
ZH868678,0.019121985545522423
ZH246258,0.01917821730918055
ZH739428,0.019181476177252993
ZH006054,0.019270911227363182
ZH412422,0.019409221577386317
ZH448576,0.01943268844821543
ZH884450,0.019444853391553187
ZH156074,0.019510072192230107
ZH623558,0.019553714808864503
ZH198032,0.019692357787316397
ZH067937,0.019906612835658213
ZH593291,0.01993975607567383
ZH606623,0.019941408143645853
ZH118027,0.019955303695665658
ZH886364,0.020585723272726543
ZH592528,0.020800138429863706
ZH173021,0.020835956118027972
ZH137096,0.020890542563278405
ZH836210,0.021045396619506322
ZH062582,0.021057521135468174
ZH217018,0.02111576515429024
ZH885209,0.021333764430755242
ZH416279,0.021518659406778454
ZH440936,0.02157695497194588
ZH203278,0.021621981663532786
ZH017883,0.021816107422231425
ZH608262,0.02182381676962338
ZH138004,0.021843006112929792
ZH786562,0.02195277402510601
ZH145205,0.02232693502519489
ZH165085,0.022721020735934565
ZH269938,0.022788120198413288
ZH076084,0.022805982191287925
ZH248834,0.022847064511395405
ZH027687,0.022919600326740893
ZH448639,0.023392447073102555
ZH153458,0.023438078476919724
ZH037542,0.023704282310659425
ZH150269,0.02385062037116684
ZH422676,0.02403009085622434
ZH722160,0.02407841708350757
ZH106774,0.024141606804412647
ZH831796,0.024156522056972426
ZH363086,0.024342517229111595
ZH696390,0.024427930777775136
ZH143167,0.024444281716809003
ZH091366,0.02456575486893596
ZH166841,0.024600691367648368
ZH066871,0.024822538717496557
ZH399391,0.024828244488097676
ZH722527,0.024828545604687655
ZH590893,0.024878236172723195
ZH508755,0.025013117708699188
ZH016312,0.025083093828426134
ZH203732,0.025105994818227017
ZH388192,0.02517784671869472
ZH211865,0.025185193381206623
ZH186646,0.025366839650292697
ZH727217,0.0254091233586125
ZH216677,0.025431873428157985
ZH955787,0.025531283452351172
ZH016000,0.02554890282808504
ZH964621,0.02568649178864884
ZH513716,0.025700475325468628
ZH365762,0.025813597600017852
ZH002059,0.025869694504437206
ZH075209,0.025959928394514886
ZH632761,0.026034370490084197
ZH112337,0.026087044410916433
ZH902105,0.02618450315907665
ZH279169,0.02630225990072703
ZH145341,0.026573087910851306
ZH943366,0.026647077472692734
ZH869738,0.02668323421779719
ZH408088,0.026685335075736793
ZH102318,0.02714797505928702
ZH001139,0.027464825577840087
ZH438860,0.02777501346395179
ZH242821,0.027886240256911443
ZH899335,0.02804036676189428
ZH451851,0.02814914527289522
ZH552035,0.028211408653802124
ZH255166,0.028261056865663638
ZH283340,0.028707878759819245
ZH670144,0.028865202572369002
ZH589225,0.028937306164280915
ZH019506,0.02938871048095204
ZH710999,0.029523278531188097
ZH736340,0.0296255366503006
ZH104890,0.029654735246743617
ZH573655,0.029776112521270583
ZH871892,0.02983903444373255
ZH381816,0.030034255993190727
ZH952266,0.030191576755605538
ZH707611,0.030239725367528503
ZH334884,0.030620288096041042
ZH869627,0.030642429875494287
ZH720717,0.03071612646849948
ZH128283,0.030874089870920163
ZH850189,0.03101544988397293
ZH666857,0.03111226579537324
ZH325624,0.03123250534552537
ZH231364,0.03156050472282106
ZH030701,0.031561100450737595
ZH594075,0.0316939111136012
ZH721163,0.03172322127337818
