TradingDay,Bank,Appliance
2017-02-27,-25.454000000000633,-99.61200000000099
2017-02-28,-7.322000000001026,-52.45000000000073
2017-03-01,2.697999999998501,0.8699999999971624
2017-03-02,14.35899999999856,39.23899999999958
2017-03-03,32.40099999999984,67.1389999999974
2017-03-06,32.304000000001,20.454999999999927
2017-03-07,31.621000000001004,-13.435999999999694
2017-03-08,31.092000000001462,-43.215000000000146
2017-03-09,28.272000000000844,-80.84699999999975
2017-03-10,21.998000000000502,-127.9359999999997
2017-03-13,15.570999999999913,-114.70899999999892
2017-03-14,13.820999999999003,-102.39900000000125
2017-03-15,11.71100000000024,-111.14500000000226
2017-03-16,1.345999999999549,-120.40099999999984
2017-03-17,-1.1120000000009895,-79.52800000000025
2017-03-20,6.700999999999112,-63.14100000000144
2017-03-21,13.117999999997664,-73.41300000000228
2017-03-22,27.382999999997992,-55.379000000000815
2017-03-23,48.54899999999725,-44.13600000000224
2017-03-24,54.40099999999802,-86.53000000000065
2017-03-27,47.026999999998225,-106.69200000000274
2017-03-28,38.427999999999884,-81.46500000000378
2017-03-29,16.10199999999986,-72.34600000000137
2017-03-30,-1.712999999999738,-26.22700000000259
2017-03-31,-14.546000000001186,33.36699999999837
2017-04-05,-18.7420000000011,56.43299999999908
2017-04-06,-23.109000000001288,42.721999999997934
2017-04-07,-22.75800000000072,35.05599999999686
2017-04-10,-23.652000000000044,-0.7759999999998399
2017-04-11,-12.240999999999076,-5.565000000002328
2017-04-12,2.3060000000004948,7.613999999997759
2017-04-13,17.75,33.53599999999824
2017-04-14,39.14800000000014,67.13699999999699
2017-04-17,54.00999999999931,76.75999999999476
2017-04-18,68.1989999999987,39.46999999999571
2017-04-19,80.30400000000009,-3.143000000005486
2017-04-20,91.33199999999852,-38.968000000006214
2017-04-21,86.5609999999997,-92.60300000000461
2017-04-24,85.04399999999896,-91.99100000000726
2017-04-25,66.01699999999983,-76.07200000000557
2017-04-26,40.47399999999925,-44.99600000000464
2017-04-27,8.90900000000147,-18.372000000003027
2017-04-28,-4.765999999999622,17.65099999999802
2017-05-02,-13.167999999998756,-4.5240000000012515
2017-05-03,-6.443999999999505,4.2959999999984575
2017-05-04,4.739999999999782,-1.0470000000004802
2017-05-05,24.943999999999505,-11.686999999999898
2017-05-08,37.92800000000079,-11.903000000002066
2017-05-09,40.86200000000099,34.927999999999884
2017-05-10,33.50000000000182,53.199000000000524
2017-05-11,18.229000000002088,55.50299999999879
2017-05-12,-16.86699999999655,66.79700000000048
2017-05-15,-50.14199999999619,45.030000000000655
2017-05-16,-74.22499999999582,-13.751000000000204
2017-05-17,-86.27799999999479,-49.88600000000224
2017-05-18,-83.36099999999442,-41.89000000000124
2017-05-19,-47.4759999999942,-52.81100000000333
2017-05-22,-15.051999999994223,-49.653000000003885
2017-05-23,-1.6899999999932334,-11.297000000004118
2017-05-24,1.0190000000056898,-3.5680000000029395
2017-05-25,-29.5429999999933,-22.182000000002517
2017-05-26,-74.0419999999931,-22.987000000004628
2017-05-31,-115.64199999999255,-16.606000000003405
2017-06-01,-133.94099999999253,-26.283000000003085
2017-06-02,-145.17799999999352,-21.845000000002983
2017-06-05,-99.65799999999217,-21.113000000003012
2017-06-06,-58.68599999999333,-41.619000000002416
2017-06-07,-23.56899999999223,-75.45700000000033
2017-06-08,5.4520000000075015,-138.94800000000214
2017-06-09,24.661000000008244,-204.08900000000176
2017-06-12,6.309000000007472,-270.996000000001
2017-06-13,-7.130999999993037,-296.5630000000001
2017-06-14,-4.418999999992593,-273.3230000000003
2017-06-15,2.240000000007967,-201.82300000000032
2017-06-16,19.120000000008986,-120.38900000000103
2017-06-19,35.510000000008404,-48.42499999999745
2017-06-20,47.34300000000803,-1.2970000000004802
2017-06-21,41.89900000000853,-42.89300000000185
2017-06-22,13.974000000008346,-84.59800000000178
2017-06-23,-21.1109999999926,-174.68300000000272
2017-06-26,-46.24699999999302,-233.12000000000444
2017-06-27,-77.09399999999277,-293.94000000000597
2017-06-28,-101.91099999999369,-251.217000000006
2017-06-29,-101.916999999994,-238.74200000000565
2017-06-30,-93.25099999999384,-165.5840000000062
