PortCode,IR,num_week,mean,std
ZH853883,0.015733907324636955,62,0.0010734168676825636,0.06822315941836983
ZH273918,0.015854363859233965,117,0.0005633987757652665,0.0355358802641034
ZH367549,0.015881295965420813,112,0.0007156051655384438,0.045059620266291164
ZH596427,0.015886704015957452,100,0.0007754544571745589,0.04881153802548666
ZH001139,0.016069997635113388,137,0.00034470466851122737,0.021450200325981265
ZH899335,0.01608672334700837,27,0.00091771105137015,0.05704773007989943
ZH489418,0.016088075091305613,107,0.0003779409468223038,0.023491992962324765
ZH156804,0.01609648293367125,126,6.322069989125024e-07,3.927609537547032e-05
ZH428014,0.016119122596868776,109,0.0007017391195351277,0.04353457300904481
ZH158238,0.016177127914940127,126,0.0004869299044601662,0.030099898265035657
ZH029938,0.016207384212408384,133,0.0007603972662370732,0.0469167174833131
ZH039314,0.01621997757714717,132,0.0008878492825712893,0.05473800924498242
ZH891094,0.01637592302133298,29,0.0009232756574400941,0.05638006824026586
ZH182442,0.01638523582536784,124,0.0005895492777158146,0.03598051831534012
ZH785535,0.016433155244368027,75,0.00026608833841820583,0.01619216361443428
ZH018067,0.016473389522850896,134,0.0007409013925975897,0.04497564945998853
ZH079948,0.016631108066157405,131,0.0006435916460464565,0.03869806169777102
ZH007486,0.016692540528586743,134,0.00047365474534347867,0.028375234107254264
ZH455219,0.01674988452050171,108,0.0004352981525992674,0.025988128578824904
ZH390842,0.01683957119433857,111,0.0004638892092752704,0.02754756661685239
ZH479532,0.016965680982990526,107,0.0008151906751998086,0.04804939312587001
ZH278451,0.01697655598655431,116,0.0004241984163224946,0.024987307004934695
ZH261313,0.016993846174778227,83,0.0005328924971726638,0.03135796874303637
ZH864269,0.017110473337355405,60,0.00043942743617699317,0.02568178141615988
ZH255375,0.017113343965681416,118,0.0009122664758025456,0.05330731840790305
ZH788393,0.0171924425391938,75,0.0009939828810148334,0.057815105605200645
ZH645947,0.01721314666910921,97,0.0010783158425154492,0.06264489946225808
ZH622292,0.017258450322131396,99,0.000769962633135556,0.044613659903646935
ZH187824,0.017291344978615647,124,0.0008024982404331443,0.046410400198804706
ZH115611,0.017313253733570733,128,0.00033935733821783713,0.01960101454296928
ZH531267,0.01748032180975383,105,0.0009358426100943957,0.05353692113220739
ZH589601,0.017517455678898616,101,0.00048889202778745,0.027908849135914487
ZH655092,0.017617706072860468,97,0.000909684779452271,0.05163468931143154
ZH177194,0.017692004649299577,125,0.0004374172622121034,0.024724007871511647
ZH943366,0.01782526621066654,42,0.0011785998108624,0.06611961902465908
ZH676385,0.017856945512980216,94,0.000702193849357746,0.039323290136452575
ZH634969,0.017908112058092725,98,0.00049774987929493,0.027794659631359377
ZH009862,0.017960237785655208,134,0.001040454539090162,0.057931000218781635
ZH745555,0.01797433346899979,81,0.000970017034657125,0.05396678749340591
ZH181672,0.018002792249731697,125,0.0005561800509509007,0.03089409927280529
ZH203388,0.018030946725557377,121,0.0008576785836829611,0.04756702999223399
ZH567983,0.018060331895776965,102,0.00035181930513705187,0.019480223684002037
ZH327604,0.01809342738251976,114,0.0008719078822651568,0.048189205053958746
ZH737161,0.018219090057663586,82,0.0007112298079025698,0.039037614153699274
ZH429941,0.01822109083326463,109,0.0008960531947205616,0.04917670423357512
ZH144522,0.018246409272719494,127,0.00045929342332896785,0.025171715512030356
ZH290681,0.018267549460366187,116,0.0005181345049050536,0.028363656878510904
ZH627482,0.018343005878071736,98,0.0003715815254999488,0.02025739554192469
ZH996537,0.01864139748788791,17,0.000994232288683163,0.05333464346378306
ZH843650,0.019061475448753498,64,0.0007257012832235856,0.0380716217469431
ZH160813,0.019088226232778255,126,0.001253546764466106,0.06567120219444585
ZH179445,0.01912957523789046,125,0.000865261183378208,0.04523159414770288
ZH331460,0.019185751890204352,114,0.000911316281679455,0.04749963863260134
ZH426712,0.019217162350664483,109,0.0008190538905342973,0.0426209590983643
ZH334836,0.019253091718773412,114,0.0012242437403864406,0.06358686481468834
ZH190564,0.01928944946501255,103,0.0016125995447075347,0.08360008136222283
ZH278479,0.019342677911452305,116,0.0005227442485175682,0.027025433133437263
ZH260894,0.019351984550690038,117,0.0004376970778566735,0.022617684336724342
ZH402594,0.019355375736916314,110,0.0005622016484299633,0.029046279238985874
ZH765551,0.01939033602738063,78,0.00034878229742871264,0.01798742925012777
ZH353860,0.019435257881687776,113,0.0010333523533993085,0.05316895508615557
ZH211446,0.01944559520103607,120,0.0010639095008131733,0.0547121077968592
ZH593412,0.01964598986062981,101,0.000522097118224171,0.02657525133261133
ZH131147,0.019655174044122162,128,0.0010311438411480804,0.05246169984724413
ZH879323,0.01966012386727744,57,0.0016881550133147987,0.0858669571316682
ZH155685,0.019687840005896556,91,0.0012508838551067894,0.06353586044645561
ZH242930,0.019758587203719757,118,0.0007682109626662345,0.03887985283287921
ZH052684,0.01982719119461732,132,0.0010670350530540408,0.053816753093283286
ZH558952,0.019842726459961695,103,0.0005379563437276909,0.02711100940756149
ZH060236,0.019996300609426098,132,0.0009935569761984685,0.04968703939818316
ZH677293,0.020030268841977346,94,0.0012118249507311915,0.0604996847666655
ZH813497,0.020072959063998353,71,0.0012378359173289763,0.06166683812697471
ZH028189,0.02011574452743317,133,0.0010506479254049044,0.05223012869208328
ZH132008,0.02014970917231393,128,0.0012241517481434937,0.06075282465245209
ZH318840,0.020151754907521743,114,0.0009791135102544602,0.04858700965487632
ZH433858,0.02015279072770817,109,0.0011235970466757263,0.05575391824671148
ZH025011,0.020298548045532893,133,0.0006905668630004622,0.034020505380552846
ZH115722,0.02040892696544504,128,0.0013439828081716065,0.06585269330656843
ZH690242,0.020492109329135783,91,0.000953183256871672,0.04651464822688757
ZH926503,0.020518520970921526,46,0.0013540859179029404,0.06599334912208957
ZH239700,0.020546078697962756,118,0.0010475298996747073,0.050984419707229826
ZH529283,0.020597976541613546,105,0.0005889472713393017,0.02859248189497969
ZH416279,0.020718549828181613,110,0.0006278157440814666,0.03030210846260602
ZH240140,0.020739980750143112,118,6.597294236963305e-07,3.180954850653746e-05
ZH003565,0.02078371509850526,135,0.0010618781770659507,0.05109183666313438
ZH013411,0.02089203384391725,134,0.000918130808574194,0.04394645420515195
ZH739309,0.020897320847594922,82,0.0010650522229911203,0.050965969789074535
ZH612514,0.021117403328612533,99,0.0007186432274982013,0.03403085200937051
ZH778823,0.021150263297238438,76,0.0006598065706414876,0.03119613980066327
ZH369083,0.021167405190749857,79,0.0003828814388809814,0.018088255760715554
ZH380570,0.02120536520374554,111,0.0012268823258186218,0.05785716558194034
ZH924337,0.021225065499349664,46,0.0018015731437270917,0.08487950926616891
ZH609219,0.021325818761339953,100,0.0016223756149009354,0.07607565426008514
ZH875323,0.021349723967477304,57,0.0009456292919598933,0.044292342767541154
ZH554192,0.02135679293483718,103,0.0010147037704236759,0.04751199178264692
ZH087357,0.02138067546427593,130,0.001512987996577508,0.07076427492225379
ZH054024,0.021512589196114505,132,0.0009979193384611834,0.04638769091734539
ZH690741,0.02156942273822925,91,0.0008894496186834901,0.041236598191709876
ZH267194,0.021596565860140568,117,0.0009538776502104406,0.04416802450851471
ZH338907,0.021611115151848926,113,0.0005790062651468025,0.0267920586734399
ZH835610,0.021754370506703407,66,0.0010998390467169962,0.05055715339490476
ZH760281,0.021810964089925628,79,0.001334527634198867,0.06118609102727735
ZH000782,0.021848288791355888,138,0.0005914738457667746,0.027071861389931225
ZH000926,0.021854584225404344,137,0.0006658248856562548,0.03046614288284114
ZH480882,0.02186150253785452,107,0.0015574636184646044,0.07124229525247688
ZH647371,0.02187332439585795,97,0.0014236899490719579,0.0650879547757064
ZH728679,0.021914236792990496,83,0.0005244373854193954,0.023931355236023657
ZH081494,0.022101499189159764,130,0.0009189964279262312,0.04158072807916017
ZH459248,0.022129024400457803,108,0.0007241868997382191,0.03272565869298952
ZH680559,0.022143072608232773,93,0.0006919805876474597,0.031250432127932506
ZH917348,0.022404772003335297,29,0.0010843398055668948,0.04839771658490763
ZH179536,0.022419021914028097,125,0.0005270804168696901,0.023510410886385894
ZH531934,0.02244383591321577,105,0.0012732816551170617,0.056731908932167244
ZH847507,0.022553862565461998,63,0.0012387547202823762,0.054924282556343636
ZH528651,0.022654053164317556,105,0.0006117375335964434,0.027003447425469645
ZH359453,0.022695844640437147,113,0.0007407611328063306,0.03263862370147343
ZH474898,0.022696367796050877,107,0.0009179382999234794,0.040444282017812506
ZH105497,0.022705482493014885,128,0.0010925103868967341,0.048116589781029055
ZH432444,0.022739298057819764,109,0.0017188860287292694,0.07559098897242193
ZH076084,0.02278313332485354,131,0.0010732927508125116,0.04710909318349482
ZH892698,0.02279687939570171,39,0.0007956002439833441,0.03489952419248015
ZH479136,0.02280765902397653,107,0.0012667337093965677,0.05553983896659079
ZH933517,0.02281351517183274,44,0.001192404840227983,0.052267475277120584
ZH553208,0.02282566720980725,103,0.0012315433577996771,0.05395432021678357
ZH749586,0.02283745699149103,81,0.0014578263830048728,0.06383488247172361
ZH070953,0.022900652981702477,131,0.0014295961899645593,0.06242600117589662
ZH727770,0.022902141475458028,84,0.0009712616442028443,0.04240920637241063
ZH013696,0.022905298104670724,134,0.0011091749533048026,0.048424384098219864
ZH1016737,0.022983165399931147,23,0.0006991312013581429,0.03041927381161506
ZH076620,0.022987401093457194,131,0.001060252817607473,0.046123213898645044
ZH399150,0.022998802765092398,111,0.0012981643155442972,0.05644486492638878
ZH006141,0.02315878230376514,135,0.0006349087950883199,0.02741546540575654
ZH707981,0.023180769900925238,87,0.0006213436567917252,0.02680427179284174
ZH472491,0.023197536987971487,107,0.001602430186079577,0.06907760021723332
ZH762748,0.023308899682839737,79,0.0013444708166842811,0.05768057844764311
ZH298479,0.023371492729570623,115,0.0005464976857953557,0.023383088625054026
ZH160951,0.023373601607541226,126,0.0011463943559732127,0.049046542985627925
ZH453908,0.023407900678682727,108,0.0011614930597957384,0.04961970215695144
ZH170145,0.023460976457578882,125,0.0007381384539894551,0.031462392681060186
ZH803760,0.023569379749134572,73,0.0007764652619314059,0.03294381397371801
ZH692527,0.023609920931845278,91,0.0006090533572736511,0.025796501353469354
ZH802657,0.023662358555082134,66,0.0015014725262688228,0.06345405183399778
ZH934277,0.023835050668635005,44,0.0008958216161841421,0.03758421278973704
ZH412422,0.02385485249643207,110,0.0014373144663749188,0.06025249858869996
ZH624850,0.023861209032518375,99,0.002037415552568153,0.08538609882640631
ZH401039,0.023893427378805544,110,0.0009562952065029296,0.04002335836302844
ZH064249,0.02393164681836379,132,0.0009328637075252334,0.03898033907175191
ZH342768,0.023939644582025407,113,0.0009898074620263426,0.0413459547669943
ZH888451,0.023946286223274795,44,0.0005051390312365217,0.021094671070353593
ZH397970,0.02399251853289794,111,0.0014799692742562445,0.061684615236493316
ZH015588,0.02400102814147693,134,0.001129965517002815,0.04707987967607463
ZH192310,0.024014564893524288,123,0.0011487293136120786,0.04783469193405383
ZH229084,0.024026840102826984,55,0.0017879373534158873,0.07441416956054574
ZH509136,0.024034086385850723,106,0.00040916861361059296,0.017024512895629663
ZH107041,0.02404159371010377,49,0.0016305709195009862,0.06782291303823669
ZH401853,0.024074643770589096,110,0.0009919085787275673,0.04120138134460528
ZH611539,0.024120197101914955,100,0.0014499327225316503,0.06011280572896052
ZH194936,0.02414236731137413,123,0.0015532088260861309,0.06433539868123751
ZH159221,0.02416013876848086,126,0.0018480102285772123,0.0764900502553451
ZH654494,0.024167050092137612,97,0.0008917648011072993,0.036900027008154444
ZH086554,0.024189946565638613,130,0.0012235595154160993,0.05058132361293198
ZH626594,0.02422547222919445,98,0.0011867186784791188,0.04898640023408864
ZH632220,0.024303669032069083,98,0.001984247045152699,0.08164392966899167
ZH711078,0.024362488275760017,86,0.0006022328239716221,0.024719676297220702
ZH263744,0.024373503111166154,117,0.0009027996725751036,0.03704020995494517
ZH656712,0.024385026336479893,97,0.001185207659010869,0.0486039113780986
ZH781945,0.024396120259896962,76,0.001039219842291401,0.04259775043000178
ZH163497,0.024402511829571333,126,0.0008374117745663391,0.03431662201067149
ZH010596,0.024434922958495694,134,4.473410264428327e-05,0.0018307445748966368
ZH035419,0.024511960499828876,133,0.0012800271443951792,0.05222051269232893
ZH474031,0.024533288901170954,107,0.0005641577029676842,0.022995600192062197
ZH032253,0.024612847770444476,133,0.0007012271550250437,0.028490289362902946
ZH870431,0.02464321827759256,58,0.0017616705221467173,0.07148703153551006
ZH397698,0.02472269123748835,111,0.0010363597917022354,0.041919376080333325
ZH732067,0.024756197345025006,83,0.001548402843560348,0.06254606965602956
ZH316678,0.024791127511373322,115,0.0011626633702238904,0.046898365945256024
ZH071029,0.024836374196577044,131,0.0012688317702283646,0.05108764106168264
ZH427930,0.024860834907255283,109,0.0011989249754349098,0.04822545099179354
ZH249444,0.024868944601682468,118,0.0015219382106492101,0.061198343356567125
ZH741638,0.02498165695485695,82,0.0012208022294873237,0.04886794465608794
ZH656250,0.025083246193138897,97,0.0008806470335930648,0.03510897380714427
ZH803678,0.02510831050674262,73,0.0017730823583388146,0.07061735029374712
ZH593642,0.025210929275634477,73,0.0007829726306917045,0.03105687307799564
ZH269544,0.025250505167129525,117,0.0011964764021257252,0.047384256045826294
ZH323222,0.025263154941187062,114,0.0012320169395079164,0.0487673428903107
ZH329374,0.025323387386723805,114,0.0011057783610996705,0.04366628935587791
ZH686187,0.025464150759305013,92,0.001708908031020583,0.06711034847278857
ZH666261,0.025496411040208843,96,0.0016707607852935267,0.06552925361372121
ZH437561,0.025552391983374032,109,0.0012677958123860423,0.04961554335934376
ZH022024,0.025553480794944166,133,0.002083985008904722,0.08155386053382774
ZH313175,0.025610065323173198,86,0.0018476334454865988,0.07214481580469741
ZH111946,0.02563248192243229,51,0.001248356862932995,0.048702145453987204
ZH667020,0.025645936618203625,96,0.0016354499480734825,0.0637703341632932
ZH186646,0.02566263232534801,124,0.0009539080840086993,0.03717109265780526
ZH026591,0.025725239798545525,133,0.0008773500865111919,0.034104641720805115
ZH895973,0.025772594204744016,53,0.0011196678929415035,0.043444128443049936
ZH162488,0.02578103413952249,126,0.000852951715839256,0.033084464774501644
ZH066501,0.02580651248276336,132,0.0018221466582750685,0.07060801646453055
ZH070515,0.025859882284789193,131,0.001214145467949987,0.04695092787271304
ZH216885,0.025915659537272945,120,0.001443388494004463,0.05569561106205009
ZH213167,0.02614052682971091,120,0.0015637663077278997,0.059821529914636136
ZH512737,0.026262865862595068,106,0.00046619376327939905,0.017751062116315962
ZH581526,0.026391070804978406,101,0.0012121520017504934,0.04593038345082358
ZH749254,0.026437973301436317,81,0.0012825258926083686,0.0485107492161168
ZH837642,0.026523238210638348,65,0.001170954843304524,0.044148261008147165
ZH248772,0.02657112158806352,118,0.0005775955927636287,0.021737719683729895
ZH553108,0.026649347007262437,103,0.001285877052539197,0.04825172835149664
ZH445513,0.026689974782629935,109,0.0007020070118094659,0.026302273326475306
ZH000466,0.026736059464979322,138,0.0010944397977248263,0.040934970209742266
ZH923066,0.026779384257500333,47,0.0006996581673522269,0.02612674588125631
ZH921078,0.026948862973591992,47,0.002029380665611432,0.07530487158586556
ZH636430,0.02695312748247686,98,0.0008881946583683658,0.03295330602898722
ZH943987,0.02698759323617037,42,0.0008212895521866405,0.030432115416868653
ZH206585,0.02702193920138622,121,0.0015619579713700147,0.05780332639079754
ZH566074,0.027090818789033886,103,0.0019813700186993516,0.07313806327261663
ZH762718,0.027193037364701373,79,0.00042179061023110475,0.015510978217483751
ZH807448,0.027217599057592353,72,0.0012983321900565537,0.04770193679866056
ZH585426,0.027240801057926537,101,0.002104868256760921,0.07726895594167726
ZH443967,0.027245959575200082,109,0.001116661785107742,0.040984491004095666
ZH018004,0.027289288904136004,134,0.0006948052962318331,0.025460732915122877
ZH696255,0.027289895022008452,90,0.00099765845396137,0.03655779742489993
ZH030701,0.027302435823446887,133,0.0008478993718603889,0.031055814116490908
ZH896868,0.027315680263503773,53,0.00160296215673097,0.058682856925685756
ZH261587,0.0273740258726488,117,0.000462294761997637,0.01688808084526384
ZH260893,0.027383238983107395,83,0.000902908281270959,0.03297302710712781
ZH743772,0.02740740500740729,81,0.000846302234687366,0.03087859775336772
ZH533247,0.02741009044823916,105,0.0012121342413484713,0.044222190497234914
ZH000655,0.027481369566850797,82,0.0015557793596251701,0.05661214794410457
ZH927871,0.02754736732754108,46,0.0013928401176439462,0.050561641738135314
ZH027696,0.027560034484434462,133,0.0015482518906541074,0.05617742936891241
ZH244655,0.02768469915825313,108,0.0006719688668277121,0.02427221126682861
ZH961093,0.027721278824544924,37,1.5213525706546223e-06,5.488031704033758e-05
ZH006582,0.02777254919519937,135,0.0022983669230863773,0.0827567864560183
ZH443066,0.027821047201388203,109,0.0015763538747331505,0.05666047950396685
ZH123769,0.028036459037342556,128,0.001533723946104899,0.05470462386359449
ZH523589,0.028036794698032896,105,0.0012842911271281497,0.04580734498934208
ZH144200,0.028041767689169807,127,0.0011932200705591467,0.04255152826973843
ZH567766,0.02809026472536696,102,0.001827223584503826,0.06504828638562984
ZH921880,0.028109961649152113,47,0.0011428178393366273,0.04065526141943699
ZH325127,0.028185063852922247,114,0.0008703411225994752,0.030879515730074802
ZH138004,0.028265435688167275,128,0.0010770076754425175,0.03810334598498278
ZH006028,0.02836520551832133,135,0.0005491228304424068,0.01935902879630904
ZH800117,0.028369632016358625,73,0.0014915460016885458,0.052575444081491216
ZH659906,0.02857131070148601,96,0.0019265005363411512,0.06742779694180963
ZH098783,0.02859088834348078,128,0.001271739155017082,0.044480575060797674
ZH079629,0.028612846995077375,131,0.0013718618103742027,0.04794565918624669
ZH664117,0.028625256593663367,96,0.0016615699499842223,0.0580455914708564
ZH495002,0.028653944901458478,107,0.0015066623505856096,0.052581323645559216
ZH003676,0.028688067268129287,135,0.0004053548171487457,0.014129736010451652
ZH601362,0.02873154148377766,100,0.0012831667659292407,0.04466056116946386
ZH365410,0.028742120786788904,112,0.0010178779202393523,0.03541415498842424
ZH939396,0.028747012838042273,43,0.0014258215525125696,0.049598946525174714
ZH582127,0.0288079104628211,101,0.0007432821003890089,0.02580131944481963
ZH001472,0.028876421378185867,137,0.00086659557301742,0.030010490623747194
ZH008388,0.02889475605318881,134,0.0006672272298953909,0.023091637412240965
ZH795247,0.02894935854392184,74,0.0008421455233733914,0.029090299948984773
ZH195525,0.028986351241671572,123,0.002147553570039896,0.07408844087118195
ZH629822,0.029067444795502214,98,0.0009409376429320081,0.03237084131583541
ZH593030,0.02907892873277148,101,0.0017193344676773024,0.059126472074593324
ZH093696,0.02911082278204027,129,0.001499533577440576,0.05151120559758631
ZH261539,0.029122946995138697,117,0.0010986225677625074,0.03772360564835328
ZH777735,0.02913250835254357,76,0.002309369707887897,0.07927122786480778
ZH001456,0.02921031048109004,137,0.0009918367026460313,0.03395502089195934
ZH106464,0.029303073693770804,128,0.0013127217583218985,0.04479809087744111
ZH456893,0.029332147641640712,108,0.002022623034009652,0.06895584526304108
ZH160355,0.0293394573950659,126,0.0008920537107377254,0.030404574247093766
ZH454994,0.029347848964888224,108,0.002176065788250425,0.07414736905774154
ZH804886,0.029351417068532535,72,0.0009208091040198162,0.03137187897503626
ZH095750,0.029363498205525283,129,0.0015530751148304786,0.05289135183961967
ZH536942,0.02945265961877919,105,0.0013493748377232965,0.04581504200941253
ZH088871,0.02947292118263146,130,0.0008514633272015873,0.02888968222475887
ZH950283,0.029480060332447246,40,0.0010882057865353738,0.03691328220714798
ZH203278,0.029547472647518985,121,0.0018941097153911562,0.06410395020875666
ZH207612,0.029575697404213085,121,0.001627787081514973,0.05503799485327076
ZH280308,0.029593341600183763,116,0.0015156750650368402,0.051216759685814885
ZH400267,0.029599542643990975,110,0.0013542404850739624,0.045752074664197145
ZH357502,0.029779120252664562,113,0.0013500142677455892,0.04533425622688747
ZH743598,0.029900801260588146,81,0.0014404332794678693,0.048173735108780695
ZH963266,0.029959842944467737,37,0.00030797455712583855,0.010279578491005003
ZH094984,0.029977677431286088,129,0.0016106646459475142,0.05372880035951518
ZH011874,0.03000904537045596,134,0.0006339440502457647,0.02112509886335423
ZH687874,0.030060999822455612,92,0.0022632438899665673,0.0752883770777285
ZH598093,0.030100723763691696,100,0.001098573531665503,0.036496581952312784
ZH463536,0.03013155071398375,108,0.0018584613282845097,0.061678250347135845
ZH690249,0.030135051829385973,91,0.0018882116262251868,0.06265831686355061
ZH148753,0.030191849412435478,127,0.0016902571329421906,0.0559838885605333
ZH275586,0.03019519278798974,117,0.0007787072728275856,0.02578911412472649
ZH838824,0.030230237562282866,65,0.0006490585319185608,0.02147050715633035
ZH387301,0.030234179149212535,111,0.0010679734242188142,0.0353233808316119
ZH925816,0.03027017561253531,46,0.0021522420561676174,0.0711010759804229
ZH633820,0.030280658779769033,98,0.0015381965189119817,0.05079798725976444
ZH735054,0.03030443882967743,51,0.0016886109858588415,0.0557215725177913
ZH322032,0.030326633457151888,114,0.0003700625289005803,0.012202558830786045
ZH859094,0.030483397832956966,61,0.0011331489715145937,0.037172659613735566
ZH169192,0.030510170687122584,125,0.0014323815861332827,0.046947675279242124
ZH512471,0.030552345088727194,106,0.0013730213051076354,0.04493996454675536
ZH579726,0.030633268696882102,92,0.0014541487221685085,0.04746959054736832
ZH835585,0.030706309446350288,66,0.00156405698262378,0.05093601317854503
ZH006134,0.030720008329827107,135,0.0017807442366200483,0.05796691906789175
ZH486213,0.030782890087425806,107,0.0015620239342386435,0.05074325152064585
ZH204275,0.030926628493378207,121,0.0016378616245215692,0.05295959192164308
ZH555025,0.030937516858262362,103,0.0015769695648190298,0.05097272583458406
ZH151385,0.030970301949044727,127,0.001032919819190254,0.03335194538592848
ZH123640,0.03098900625897691,128,0.0020857789794472338,0.06730706244712266
ZH569033,0.031060680231088975,102,0.0008844921734819747,0.02847626539088725
ZH418997,0.031137329780022767,110,0.0010800422255177317,0.03468641123525853
ZH853995,0.031137561586468247,62,0.0011171119775578847,0.0358766685842015
ZH005503,0.03129531172541014,135,0.0006915934147160733,0.02209894634647579
ZH014014,0.03135933686734084,134,0.0013423562992316942,0.04280563408946604
ZH554011,0.0313722542335811,103,0.0006308422555829622,0.02010828584028571
ZH066398,0.03143531233740292,132,0.0017024626515454474,0.05415765026516989
ZH608262,0.03156256549895176,100,0.0015934947618048783,0.05048685797920326
ZH548207,0.03157195139129027,104,0.0011465067935971975,0.03631409346187842
ZH374476,0.031596632200930064,112,0.0002966336678759805,0.009388141938343952
ZH177877,0.03166731048514795,125,0.0009274331519236614,0.029286767259841348
ZH285428,0.03169650850113416,116,0.0013262049774530403,0.04184072758062883
ZH471010,0.03169851865832946,108,0.0015920206413346822,0.05022381829557025
ZH146259,0.03175935451190325,127,0.0018923795745310658,0.05958495075275573
ZH187882,0.03184603650770145,124,0.0008803496845157491,0.02764393252839645
ZH162091,0.03186221644728143,126,0.001645895157305175,0.051656643536661655
ZH740381,0.032004549126801514,57,0.0031034835268346664,0.09697007492712095
ZH492036,0.03205206271289406,107,0.001903411007025755,0.05938497700056107
ZH652850,0.03209026774357817,97,0.0015890379908081829,0.049517754214630304
ZH490937,0.03209399155832316,107,0.0018519783750026507,0.0577048314989777
ZH665179,0.03210144592388559,96,0.0008486816583783805,0.026437490086604024
ZH425584,0.03214128140258016,110,0.001156211117723419,0.03597277604590474
ZH736340,0.03220860558441744,82,0.0015784168424679708,0.04900605952440272
ZH721152,0.03228042610541477,84,0.0009018037599657453,0.027936550683092604
ZH161429,0.03230567836419711,126,0.0016402002364622704,0.050771267452474504
ZH106774,0.03243252100240702,128,0.0010957745148110066,0.03378628860610874
ZH710541,0.03243256180023852,87,0.0008903527764190315,0.027452434436199345
ZH146953,0.03252033350103778,127,0.0005960184057759566,0.018327561301206725
ZH220879,0.032717904432729226,120,0.002002878293693002,0.061216582431527326
ZH776173,0.03278667889221643,77,0.0015019825830026178,0.045810757104745636
ZH008826,0.03284614936443931,134,0.0017279148086732112,0.05260631282837458
ZH826324,0.032979092642146116,63,0.002429589404744465,0.07367059582590019
ZH099251,0.03298292922882136,128,0.001695279700664061,0.05139870048845391
ZH648518,0.03305084040297034,97,0.0016784907048427477,0.050785114217304396
ZH671922,0.0330664815506398,95,0.0009743093491547029,0.029465165432330402
ZH544091,0.033091177676711714,104,0.001099460637810515,0.03322518915923239
ZH842395,0.03309961469248552,64,0.0028183040638225694,0.0851461290412664
ZH490425,0.03310028325348773,107,0.0017308082147101138,0.05228983091943
ZH037542,0.03317267414023696,132,0.0010336695998253288,0.03116027352680422
ZH133952,0.03326880860337071,128,0.0010253814461794702,0.03082110508987632
ZH171212,0.03330467977019073,125,0.002484789178488358,0.07460780874141185
ZH271852,0.033350278960104035,117,0.0012011887546567207,0.03601735254129861
ZH952820,0.033404168318406514,39,0.0017644247174505039,0.052820495353517384
ZH267006,0.0334116242861479,117,0.002254342385672473,0.06747179862809302
ZH122976,0.03345488531487628,128,0.001555639858788171,0.04649963209099477
ZH965392,0.03348466735400139,36,0.0018168938838171147,0.0542604728489261
ZH686273,0.033561473342084494,92,0.002741050555205504,0.08167253348107208
ZH270811,0.03381173353027582,117,0.004999697179838378,0.14786870289751727
ZH745421,0.03384212801871774,81,0.0008786991136536709,0.025964653084689922
ZH218686,0.033899877424018954,120,0.0013591661492576373,0.04009354170391874
ZH723067,0.033966184864967476,84,0.0017392718955786435,0.05120598331820653
ZH260302,0.03405212589849207,117,0.001288441463558944,0.037837328200880406
ZH000860,0.03406183231182261,137,0.0008033601653477703,0.023585347904755256
ZH253472,0.03407369673782713,118,0.0017950056515420626,0.05268009706587914
ZH088351,0.03411254834779214,130,0.0017210833000151043,0.05045308496064022
ZH921993,0.034140877260040454,47,0.0020678990400650257,0.0605695929930119
ZH051274,0.034183287997164906,132,0.0015601982768394655,0.04564213591650005
ZH005213,0.03418450692935774,135,0.0019943502423013905,0.05834076373904453
ZH306872,0.034264512411535226,115,0.002686600760104057,0.07840767520157697
ZH691302,0.034318067819298574,91,0.001753279444247257,0.05108910715717247
ZH115702,0.034376845066285515,94,0.0016844113820852521,0.04899842841416559
ZH961583,0.03449971537580141,37,0.0021670771448418975,0.0628143485021884
ZH366000,0.03453351894360022,112,0.0025565175505145457,0.07403003310174743
ZH704354,0.034543310433473376,56,0.0011679730632120995,0.03381184514615319
ZH234610,0.03455109714470945,119,0.0014462086985735961,0.041857099139760406
ZH022536,0.03455686196993803,133,0.0013148616912748731,0.03804922137949643
ZH736184,0.03455915857233174,82,0.0019099840768680993,0.05526708854529935
ZH592528,0.03463292111041,101,0.002326750582538865,0.06718320337811436
ZH812359,0.03471435715469716,71,0.002039950277582879,0.05876387883238839
ZH268809,0.0347927135995442,117,0.001745459190861676,0.05016737731214338
ZH786628,0.034920034078762166,75,0.0021090682550307773,0.06039708467276326
ZH126084,0.0349526393934681,128,0.0015518395965362268,0.044398352269392066
ZH539076,0.03501291879546053,105,0.00153511289514274,0.04384418517378132
ZH580794,0.035056403027560856,101,0.001380332783706386,0.03937462672999245
ZH768878,0.03523740054290807,78,0.0009560826217143239,0.0271326093010214
ZH011776,0.035302955743168475,134,0.0011663819757021538,0.03303921587154532
ZH243690,0.03535712348758836,118,0.0016426555888353444,0.04645897139828064
ZH149954,0.03537328927555223,127,0.0030150538711025427,0.08523532679179927
ZH578818,0.03538482124141426,102,0.0021368933878745016,0.060390113978405234
ZH679058,0.03540440835754729,93,0.0019477093226842976,0.05501318657875827
ZH798087,0.03559575950124156,74,0.001662662812472147,0.046709575403613854
ZH1007207,0.03565240959984361,26,0.0019938436332336746,0.05592451269387472
ZH164965,0.03567302877493771,126,0.0020400133728284797,0.057186435884067764
ZH690920,0.03576714297687855,91,0.001563725964081293,0.043719621807426834
ZH958624,0.035830943438493475,38,0.000808842203884033,0.022573846130299967
ZH779515,0.0358479934785964,51,0.0035967179141475395,0.10033247512988462
