TradingDay,Bank,Iron,Computer,Market
2016-02-25,-3.104999999996835,-33.67600000000175,-75.88999999999214,-0.19271847267277487
2016-02-26,7.530000000002474,-27.03000000000179,64.05300000000716,-0.007165736944850565
2016-02-29,41.038000000002285,-1.666000000001759,280.24200000000747,0.3195401922665262
2016-03-01,47.9880000000021,17.241999999997915,426.276000000008,0.5491330895872633
2016-03-02,42.666000000002896,27.20699999999806,514.9320000000062,0.6888496401646158
2016-03-03,-3.1569999999974243,14.288999999997941,479.5870000000068,0.6045552675505235
2016-03-04,-56.81999999999607,9.203999999998132,442.55000000000837,0.5526426654036722
2016-03-07,-110.78599999999733,-17.2400000000016,266.5760000000082,0.2712241242780262
2016-03-08,-158.37299999999686,-39.43400000000179,115.87700000000768,0.035750358478033206
2016-03-09,-185.42999999999665,-37.47900000000186,46.92900000000736,-0.0439220192390497
2016-03-10,-170.86199999999735,-23.2220000000018,59.18600000000788,0.010604289966215319
2016-03-11,-112.44299999999748,-13.745000000001937,12.829000000007,-0.030382244675760006
2016-03-14,-65.1409999999969,7.489999999997963,27.1310000000085,0.022935531113066787
2016-03-15,-17.279999999997926,31.199999999998,60.21400000000722,0.08770183453807157
2016-03-16,10.626000000002932,31.53199999999788,40.92900000000736,0.04815630657823888
2016-03-17,14.295000000001892,23.96099999999774,-43.44199999999273,-0.08490910638422022
2016-03-18,-7.473999999999251,11.654999999997699,-131.38299999999344,-0.22367930038164374
2016-03-21,-32.03600000000006,-2.030000000002474,-198.9269999999933,-0.3276190144129636
2016-03-22,-47.16399999999976,-20.790000000002465,-294.4689999999928,-0.4640383359509297
2016-03-23,-36.5669999999991,-34.802000000002636,-404.38999999999214,-0.6157412510395872
2016-03-24,-20.86699999999928,-36.249000000002525,-417.2229999999927,-0.6246039060923376
2016-03-25,-6.407999999997628,-28.647000000002436,-354.7299999999923,-0.5319971169104196
2016-03-28,22.77400000000307,-16.16200000000231,-266.06799999999294,-0.4092949831576078
2016-03-29,43.95200000000386,-2.041000000002441,-165.18199999999433,-0.2516328422968783
2016-03-30,37.37500000000364,11.117999999997437,-54.45699999999488,-0.10314430880013248
2016-03-31,26.99800000000323,13.840999999997393,-4.317999999994754,-0.05252812982202926
2016-04-01,15.21900000000278,12.632999999997537,14.332000000005792,-0.030068485705493586
2016-04-05,-11.867999999997664,2.034999999997808,-38.515999999994165,-0.10040855201996379
2016-04-06,-35.24399999999696,-11.618000000002212,-112.92899999999554,-0.23834375632827154
2016-04-07,-28.852999999997337,-17.696000000002186,-120.06999999999698,-0.2584726396666355
2016-04-08,-19.193999999997686,-19.473000000001775,-106.47799999999734,-0.23114314520199208
2016-04-11,-6.943999999996777,-25.40000000000191,-124.34299999999621,-0.26441321330265133
2016-04-12,14.29200000000128,-24.91700000000219,-67.47299999999723,-0.1932156950830315
2016-04-13,22.634000000001834,-25.875000000002046,-2.6049999999977445,-0.09305827598193517
2016-04-14,7.610000000001492,-31.223000000002003,-21.94199999999819,-0.11577704401005384
2016-04-15,-10.533999999997832,-35.6240000000023,-53.47799999999825,-0.16809227311830277
2016-04-18,-21.91899999999896,-29.22100000000205,-21.541999999996733,-0.12364821559683747
2016-04-19,-37.59599999999955,-24.769000000002052,-38.375999999996566,-0.15555038184295178
2016-04-20,-39.83999999999833,-8.738000000002103,7.674000000002707,-0.08006229884554728
2016-04-21,-35.561000000000604,3.700999999998203,115.32300000000487,0.08287193182736807
2016-04-22,-25.6220000000003,15.865999999998394,216.26000000000477,0.2364053939770141
2016-04-25,-23.990999999999985,20.539999999998145,265.68300000000454,0.32264289739059393
2016-04-26,-21.01299999999992,24.9799999999982,319.9310000000032,0.41706057719504486
2016-04-27,-19.784999999999854,18.554999999998245,282.39600000000246,0.3427158769772003
2016-04-28,-19.70299999999952,20.353999999998223,189.18000000000393,0.20522431076419423
2016-04-29,-13.992000000001099,17.919999999998254,121.96100000000297,0.10403205563383722
2016-05-03,-11.59400000000096,13.766999999998006,32.731000000002496,-0.03630894636459381
2016-05-04,-6.920000000000073,10.973999999998114,-38.10399999999663,-0.14570289411589954
2016-05-05,-5.314000000001215,9.396999999997888,-87.54899999999634,-0.1953559159367959
2016-05-06,6.611999999998261,7.116999999997915,-73.36499999999614,-0.16648040819888266
2016-05-09,13.158999999998741,16.179999999997563,-50.57799999999588,-0.09254215753191986
2016-05-10,30.82299999999941,30.527999999997746,36.835000000002765,0.08372552529608335
2016-05-11,44.32999999999993,43.99699999999757,123.84900000000198,0.2578037591415754
2016-05-12,57.08100000000013,59.013999999997395,232.0310000000036,0.4589205432712298
2016-05-13,54.014000000000124,64.22799999999734,274.76500000000397,0.544318879459432
2016-05-16,43.78600000000006,52.35499999999729,252.11700000000565,0.4789313496736547
2016-05-17,27.312999999999192,36.955999999997175,189.4730000000045,0.3589453893394712
2016-05-18,11.180999999999585,23.765999999997348,128.81100000000424,0.2527337978044688
2016-05-19,0.9070000000001528,8.968999999997095,54.60400000000482,0.11989190651037696
2016-05-20,-5.359000000000378,-0.505000000003065,-13.471999999996115,0.023075365003998982
2016-05-23,-2.904000000000451,-0.8070000000029722,-39.984999999996035,0.01777504639045091
2016-05-24,1.6459999999997308,2.0119999999969878,-35.71999999999571,0.02968726906234309
2016-05-25,8.74199999999928,-1.870000000003074,-69.28499999999713,-0.02938186129732756
2016-05-26,7.4539999999979045,-3.0790000000029067,-95.16199999999662,-0.07419469566652559
2016-05-27,9.71599999999762,-3.3800000000028376,-79.62699999999677,-0.08135346038042712
2016-05-30,1.7419999999974607,-2.887000000002672,-48.02799999999752,-0.060357372069494986
2016-05-31,-23.6100000000024,-11.267000000002781,-87.25299999999697,-0.12292682929989418
2016-06-01,-41.30600000000322,-15.562000000002854,-105.21999999999662,-0.16079841092324365
2016-06-02,-51.783000000002176,-21.207000000002836,-124.7719999999972,-0.20898865994211668
2016-06-03,-65.59200000000146,-26.417000000002872,-178.8979999999965,-0.28289189917910207
2016-06-06,-65.46400000000085,-33.38500000000272,-253.07099999999718,-0.40151222590514735
2016-06-07,-39.55799999999999,-28.25700000000279,-234.5759999999982,-0.3971311371083939
2016-06-08,-25.429000000000997,-21.977000000002818,-205.61599999999726,-0.3600349289288829
2016-06-13,-8.080000000000837,-8.250000000002956,-119.3869999999988,-0.21964632884085233
2016-06-14,11.423999999999069,3.5369999999968513,-12.010999999998603,-0.06820038868194445
2016-06-15,22.11700000000019,13.488999999997077,75.43800000000101,0.05174610288544912
2016-06-16,24.478000000000065,18.149999999996908,129.01400000000194,0.1258369368095522
2016-06-17,28.0649999999996,19.604999999997062,167.3030000000017,0.16654453364573918
2016-06-20,16.677999999998974,9.97099999999682,96.93800000000192,0.026628612476921276
2016-06-21,7.687999999998283,3.2699999999972533,29.77900000000227,-0.09169658473962095
2016-06-22,-0.3760000000011132,0.4909999999970296,-10.365999999996347,-0.1395298912015921
2016-06-23,-10.130000000001019,-1.965000000002874,-69.5819999999967,-0.18884957146683234
2016-06-24,-10.280000000000655,0.7059999999971751,-109.49599999999646,-0.1980814314960888
2016-06-27,-2.625000000001819,2.576999999996815,-118.48899999999685,-0.15282177732277624
2016-06-28,3.395999999999731,1.7379999999968732,-157.05999999999858,-0.169198013875695
2016-06-29,6.3049999999993815,-0.2280000000034761,-175.14199999999983,-0.18868987576754215
2016-06-30,8.211999999997715,-2.9740000000033433,-178.45499999999993,-0.2150267609308738
2016-07-01,-6.164000000001579,-10.63900000000308,-191.76899999999932,-0.27445185604837086
2016-07-04,-23.520000000002256,-12.924000000003161,-168.0809999999983,-0.2920772500981226
2016-07-05,-39.942000000001826,-15.762000000003354,-116.31899999999678,-0.2602038568014695
2016-07-06,-44.06800000000203,-17.183000000003403,-87.09899999999834,-0.25621468565184813
2016-07-07,-49.91900000000169,-20.058000000003176,-50.81699999999728,-0.25097113533599114
2016-07-08,-38.82900000000154,-19.556000000003223,-23.66899999999623,-0.23251875537515687
2016-07-11,-19.457000000000335,-16.914000000003398,8.759000000004562,-0.1827608294039358
2016-07-12,-10.3650000000016,-15.820000000003347,9.573000000003958,-0.15210466402857392
2016-07-13,-15.519000000000233,-16.59700000000339,1.217000000002372,-0.1177172394602799
2016-07-14,-15.96600000000035,-13.033000000003312,-32.279999999997926,-0.08803488970149687
2016-07-15,-29.496000000001004,-13.616000000003169,-43.805999999997766,-0.060740756459043865
2016-07-18,-52.25000000000091,-14.436000000003105,-81.31799999999839,-0.07946402745835712
2016-07-19,-55.12500000000273,-8.232000000003154,-82.59299999999803,-0.08165078350303645
2016-07-20,-43.91200000000208,-1.7080000000030395,-68.67299999999796,-0.07190593208946439
2016-07-21,-38.7300000000032,-0.5470000000029813,-34.958999999998014,-0.0484481543520765
2016-07-22,-22.361000000002605,5.3889999999969405,-21.963999999998123,-0.013348160683996468
2016-07-25,3.6819999999970605,7.150999999996884,-5.406999999997424,0.017933596476478186
2016-07-26,10.797999999997955,3.0389999999970314,-2.519999999997708,0.027801004389633732
2016-07-27,5.576999999997497,4.0449999999968895,37.91600000000108,0.11087687294275383
2016-07-28,11.529999999997017,10.151999999997088,87.00200000000223,0.18813350358632164
2016-07-29,5.438999999997577,13.734999999997171,145.27700000000186,0.243143673073817
2016-08-01,-7.282000000001062,19.7529999999972,214.60200000000168,0.3342963487723676
2016-08-02,-7.221000000002277,27.96999999999707,286.5400000000018,0.4450244803210186
2016-08-03,1.1569999999974243,24.445999999996957,269.14000000000215,0.3828339357190984
2016-08-04,-1.2670000000016444,16.85599999999704,217.09500000000207,0.3034158651474499
2016-08-05,-0.4350000000004002,9.450999999997066,163.9300000000012,0.23563998787152585
2016-08-08,5.014999999999418,-2.3360000000029686,82.95800000000145,0.09622704981996755
2016-08-09,1.9730000000008658,-13.956000000003087,-1.7339999999976499,-0.055493086165745
2016-08-10,-8.966999999999643,-19.651000000003023,-36.2619999999979,-0.10535921897599998
2016-08-11,-24.75999999999931,-20.49900000000298,-27.320999999997184,-0.10473998267660889
2016-08-12,-47.47599999999875,-23.204000000002907,-33.51799999999821,-0.13003889182775197
2016-08-15,-86.17999999999938,-21.50000000000273,-38.7049999999972,-0.1313469220223027
2016-08-16,-107.52599999999893,-21.912000000002763,-37.919999999996435,-0.121932347395596
2016-08-17,-121.93899999999849,-22.61900000000287,-49.76599999999689,-0.1360473988602351
2016-08-18,-118.28699999999935,-27.977000000002818,-96.54499999999734,-0.20858297641554735
2016-08-19,-91.53899999999794,-29.37900000000309,-120.69699999999648,-0.2449787394291576
2016-08-22,-45.013999999998305,-27.292000000002872,-91.75999999999567,-0.20621897344710405
2016-08-23,-25.190999999998894,-21.227000000003045,-67.7099999999964,-0.16482483260140768
2016-08-24,-8.543999999999869,-12.873000000003003,-36.97599999999511,-0.10951275343187206
2016-08-25,-4.274000000000342,-4.006000000003041,11.317000000004555,-0.02427314420557991
2016-08-26,-11.398999999998523,2.0289999999970405,48.05300000000443,0.04474063550839702
2016-08-29,-14.48200000000088,2.033999999997377,36.89900000000398,0.036836796695421725
2016-08-30,-9.184000000000196,-0.16600000000266846,28.05000000000382,0.021727526641026174
2016-08-31,-6.403000000001157,-2.4760000000028413,23.77400000000398,0.007273714933607067
2016-09-01,-0.18700000000080763,-1.0890000000026703,10.750000000003638,-0.012266082121062283
2016-09-02,2.4589999999980137,2.1269999999972242,8.035000000004402,-0.013322580255110239
2016-09-05,-9.94800000000214,5.474999999997181,19.366000000004533,0.0012260003935331554
2016-09-06,-9.775000000001455,7.226999999997133,14.883000000003449,-0.009493595682226186
2016-09-07,-6.028000000002066,6.698999999997341,9.678000000003522,-0.01950660008852978
2016-09-08,-5.2520000000004075,0.6439999999975043,2.3230000000030486,-0.0484477659774285
2016-09-09,0.7469999999984793,-6.074000000002798,-8.990999999998166,-0.09034588289085477
2016-09-12,20.120999999997366,-4.401000000002796,1.6410000000014406,-0.06901794386043392
2016-09-13,28.016999999998916,-1.1930000000027121,35.77400000000125,-0.00780876147057441
2016-09-14,41.620999999997366,3.5429999999973916,65.64400000000296,0.05343380697189204
2016-09-19,53.93399999999747,9.675999999997657,97.15900000000238,0.11845384127661163
2016-09-20,60.87499999999818,15.221999999997706,118.7380000000012,0.1713684299277496
2016-09-21,48.95299999999861,7.975999999997384,90.2380000000021,0.11167752715456203
2016-09-22,37.375999999997475,1.1689999999975953,53.21400000000176,0.0370462591163907
2016-09-23,13.703999999996995,-6.583000000002585,17.637000000001535,-0.04187064093601833
2016-09-26,0.1349999999974898,-6.688000000002376,8.328000000001339,-0.04875522056121895
2016-09-27,-14.7820000000047,-7.6550000000022465,-3.3359999999975116,-0.055667371537619914
2016-09-28,-15.185000000003129,-2.049000000002252,17.09400000000278,-0.000291490805306438
2016-09-29,-11.625000000002728,3.195999999997639,35.905000000002474,0.05824441724466212
2016-09-30,-1.9840000000021973,8.69899999999734,51.085000000002765,0.10483232090728833
2016-10-10,-6.848000000003594,0.6139999999973043,3.4980000000032305,0.01820063718809095
2016-10-11,-5.5660000000034415,-7.712000000002718,-28.22099999999773,-0.057495221254864504
2016-10-12,-9.603000000003703,-14.249000000002752,-69.1409999999978,-0.1455837584841504
2016-10-13,-11.176000000004024,-21.916000000002896,-108.98699999999826,-0.23497444539336243
2016-10-14,-14.299000000003616,-29.092000000002827,-142.12999999999738,-0.3036591257079486
2016-10-17,-1.581000000003769,-24.84300000000303,-100.06299999999737,-0.24751830242270856
2016-10-18,4.511999999995169,-18.205000000002883,-75.6489999999967,-0.2060206823985986
2016-10-19,9.41599999999562,-14.666000000002896,-45.531999999996515,-0.15513213019707095
2016-10-20,8.56199999999717,-9.757000000003018,-19.65299999999661,-0.10678529283224236
2016-10-21,7.456999999997606,-5.427000000002636,4.733000000002903,-0.06343821145780026
2016-10-24,-12.14400000000387,-7.77000000000271,-20.370999999997366,-0.09652863045057458
2016-10-25,-23.59900000000289,-12.050000000002683,-26.28099999999631,-0.0985188598869513
2016-10-26,-29.213000000003376,-14.762000000002672,-30.130999999996675,-0.09822986749155405
2016-10-27,-30.033000000003085,-17.633000000002767,-26.69199999999819,-0.0946508515762936
2016-10-28,-29.93300000000454,-18.58400000000279,-22.933999999998377,-0.0838235036373014
2016-10-31,-10.6670000000031,-14.018000000002985,2.6540000000031796,-0.03622332924843619
2016-11-01,-0.14300000000366708,-7.104000000002998,16.632000000003245,-0.02016248217995198
2016-11-02,5.31199999999626,-0.31800000000248474,25.69500000000062,-0.009913351046140662
2016-11-03,3.8409999999958018,5.662999999997737,27.75300000000061,-0.012930769425551603
2016-11-04,6.633999999995467,8.124999999997954,24.44500000000062,-0.04209656086329616
2016-11-07,-1.0960000000040964,5.2049999999976535,15.567999999999302,-0.08041534515825433
2016-11-08,-4.900000000004184,2.0879999999976917,8.968999999999141,-0.09264926774643456
2016-11-09,-6.2040000000033615,-2.617000000002008,5.062999999999192,-0.10538205454857774
2016-11-10,-5.164000000004307,-7.910000000002356,-0.6970000000019354,-0.12401422047687305
2016-11-11,-9.49300000000494,-15.03400000000238,-5.399000000002161,-0.1299165500369277
2016-11-14,-13.525000000005093,-18.87800000000243,-20.030000000002474,-0.14356205150552626
2016-11-15,-13.995000000005348,-22.973000000002685,-30.25300000000243,-0.1655678475485871
2016-11-16,-20.262000000006083,-26.67400000000248,-50.293000000001484,-0.19506876803226803
2016-11-17,-19.00300000000425,-27.74200000000269,-49.71900000000369,-0.17393825634766813
2016-11-18,-14.723000000004504,-20.777000000002772,-45.7970000000023,-0.15162438129621236
2016-11-21,-13.131000000002132,-13.538000000002967,-28.80500000000302,-0.12801602656123023
2016-11-22,-19.05300000000352,-11.070000000002892,-18.97200000000339,-0.11425534514917857
2016-11-23,-29.59900000000289,-7.1280000000026575,2.9139999999970314,-0.082308797068805
2016-11-24,-44.45800000000236,-4.899000000002843,7.6599999999980355,-0.0805182274093248
2016-11-25,-70.30000000000109,-10.062000000002854,2.6069999999972424,-0.07376399241539033
2016-11-28,-85.95700000000124,-16.275000000002592,-3.3550000000013824,-0.04278484017375206
2016-11-29,-95.30199999999968,-16.14300000000253,5.903999999997723,0.0304814616008926
2016-11-30,-81.80899999999929,-15.299000000002707,3.1519999999964057,0.08634224839997273
2016-12-01,-72.05400000000009,-16.386000000002923,-3.4420000000027358,0.11660299708599098
2016-12-02,-43.11699999999928,-10.750000000002956,21.011999999997897,0.1774548670354541
2016-12-05,-23.40299999999843,-3.4430000000029395,44.14499999999862,0.2180448929894041
2016-12-06,-0.6329999999979918,2.2089999999973315,54.349999999997635,0.19821315775392634
2016-12-07,5.111000000001695,0.09999999999718057,70.41899999999896,0.16321522072285077
2016-12-08,8.092000000002372,2.811999999997397,96.94099999999798,0.16918197116555334
2016-12-09,-9.922999999997046,-0.09600000000250475,90.36199999999917,0.11836771824636472
2016-12-12,-24.317999999995664,-1.2090000000025611,116.49699999999848,0.15263259805150753
2016-12-13,-37.39999999999509,-6.546000000002778,141.36499999999796,0.21011483849399326
2016-12-14,-51.60399999999481,1.0929999999971187,181.69099999999708,0.31641765258796894
2016-12-15,-33.755999999994856,5.27699999999686,204.98299999999745,0.3756849061035652
2016-12-16,10.135000000005675,11.857999999997219,227.98099999999704,0.42776938675880416
2016-12-19,58.328000000005886,10.725999999997384,182.21299999999974,0.30586498885345037
2016-12-20,96.73900000000685,17.93399999999724,138.80299999999988,0.1920575559952198
2016-12-21,139.54800000000614,14.205999999997175,69.64999999999964,0.028700622462991987
2016-12-22,138.67200000000594,11.62199999999757,19.045999999998457,-0.09118350129044117
2016-12-23,121.73800000000574,9.762999999997419,-9.587000000001353,-0.14049516428351083
2016-12-26,95.06600000000435,12.403999999997495,-13.585000000001855,-0.10858859694324963
2016-12-27,68.48400000000584,7.8759999999970205,-16.03700000000208,-0.08490025449656002
2016-12-28,46.12600000000475,8.931999999996833,1.942999999996573,-0.01728017290594508
2016-12-29,38.14700000000448,8.996999999996888,12.926999999996951,0.03874158475541023
2016-12-30,24.960000000003674,6.2259999999969295,10.694999999996071,0.03285021538767552
2017-01-03,12.179000000004635,1.384999999997035,18.716999999996915,0.028214777929363777
2017-01-04,-1.0839999999952852,-3.3900000000028285,17.584999999999127,0.009431045254583381
2017-01-05,-20.226999999996224,-9.698000000003049,4.020999999998821,-0.03674390764697222
2017-01-06,-33.49899999999616,-15.322000000002845,-2.675000000002001,-0.076432556971195
2017-01-09,-37.62499999999636,-20.25400000000286,-10.231000000002496,-0.09993339220407904
2017-01-10,-30.263999999997395,-22.972000000002936,-12.14400000000387,-0.0966295557153991
2017-01-11,-16.02599999999711,-21.758000000002767,7.54899999999725,-0.03813453337226491
2017-01-12,-0.16099999999642023,-18.33400000000279,36.612999999997555,0.04031447748529615
2017-01-13,3.8380000000024665,-13.05200000000309,65.86099999999715,0.12058493463119291
2017-01-16,-2.4239999999990687,-3.7410000000029413,124.35199999999804,0.27884287481554537
2017-01-17,-13.149999999997817,5.901999999997088,162.75199999999768,0.39363197804934025
2017-01-18,-32.65299999999843,11.871999999997115,188.2019999999975,0.45800574372264435
2017-01-19,-52.505999999998494,15.561999999997397,203.8779999999988,0.4987988948708413
2017-01-20,-61.31199999999717,14.693999999997231,186.4439999999995,0.4692355483403503
2017-01-23,-52.125999999997475,7.601999999997133,116.16599999999926,0.28548479399243476
2017-01-24,-54.22399999999652,-1.2740000000026157,75.55599999999868,0.15234759518423324
2017-01-25,-46.74399999999787,-5.404000000002725,24.594999999999345,0.014685356069568556
2017-01-26,-42.43099999999686,-12.564000000003034,-26.00000000000091,-0.1292489003449937
2017-02-03,-31.19499999999789,-14.91000000000281,-36.6150000000016,-0.18510220741673677
2017-02-06,-30.81199999999808,-13.354000000002998,-24.074000000002343,-0.16371689606786965
2017-02-07,-14.826999999997497,-9.85900000000288,-31.43300000000272,-0.17755286232915957
2017-02-08,-3.696999999999207,-10.23400000000288,-32.70600000000286,-0.1808923138485632
2017-02-09,13.143000000001848,-7.782000000003109,-29.918000000004213,-0.17110407259123406
2017-02-10,10.096000000001368,-12.596000000003187,-37.848000000001775,-0.1898121432194273
2017-02-13,1.8860000000013315,-18.15300000000275,-41.054000000001906,-0.19741809133732957
2017-02-14,-11.744999999998981,-25.672000000002754,-42.83600000000297,-0.19382571202886112
2017-02-15,-30.68499999999858,-29.777000000003,-29.415000000002692,-0.15670897245436066
2017-02-16,-51.58600000000115,-33.29200000000287,-12.860000000002401,-0.11125037596791287
2017-02-17,-52.306000000001404,-25.447000000003072,2.047999999997046,-0.060373176033209575
2017-02-20,-53.46600000000035,-19.946000000003323,16.912999999995918,-0.012826547029547442
2017-02-21,-58.40600000000086,-12.240000000003192,24.38999999999669,0.015688347524648094
2017-02-22,-49.113000000000284,-10.721000000002732,12.172999999997046,-0.0069546888785616545
2017-02-23,-38.473000000001775,-5.821000000002641,-4.806000000004133,-0.03106512700800934
2017-02-24,-42.28600000000097,-8.821000000002414,-33.17300000000432,-0.08633478837714037
2017-02-27,-25.454000000000633,-7.949000000002343,-56.989000000005035,-0.12745951575733017
2017-02-28,-7.322000000001026,-6.23600000000215,-65.69300000000567,-0.1450368540061966
2017-03-01,2.697999999998501,0.7579999999975371,-64.97300000000541,-0.1349419838049677
2017-03-02,14.35899999999856,2.80299999999761,-55.42600000000584,-0.11972793592670428
2017-03-03,32.40099999999984,7.387999999997874,-33.8300000000072,-0.07792166259548239
2017-03-06,32.304000000001,9.688999999997804,-30.23800000000665,-0.08479246913012872
2017-03-07,31.621000000001004,9.898999999997613,-34.403000000006614,-0.09537469356430961
2017-03-08,31.092000000001462,10.139999999997599,-34.1520000000055,-0.10268099982910073
2017-03-09,28.272000000000844,12.137999999997646,-42.69600000000719,-0.11435267859587839
2017-03-10,21.998000000000502,11.01399999999785,-50.380000000007385,-0.12998747919560927
2017-03-13,15.570999999999913,11.096999999997479,-41.10200000000623,-0.10677713448105308
2017-03-14,13.820999999999003,10.003999999997859,-23.1420000000071,-0.08077160979486564
2017-03-15,11.71100000000024,5.30299999999761,-14.187000000007174,-0.06693190599173349
2017-03-16,1.345999999999549,-2.1490000000026157,-13.214000000008127,-0.08748601167054204
2017-03-17,-1.1120000000009895,-4.347000000002936,-10.252000000007683,-0.09089955396234473
2017-03-20,6.700999999999112,-5.9320000000032,-8.758000000007996,-0.0997160409954958
2017-03-21,13.117999999997664,-4.65400000000318,-14.723000000006323,-0.12276014210733877
2017-03-22,27.382999999997992,2.1539999999965858,-15.031000000006316,-0.13946416813855933
2017-03-23,48.54899999999725,12.590999999995802,1.3139999999939391,-0.1057518234499959
2017-03-24,54.40099999999802,15.478999999995949,5.583999999994376,-0.10158620070253477
2017-03-27,47.026999999998225,17.91199999999617,12.535999999993692,-0.08309609461961287
2017-03-28,38.427999999999884,17.929999999995744,23.37699999999404,-0.04326492106479307
2017-03-29,16.10199999999986,11.204999999996062,33.53499999999258,0.010700215789039902
2017-03-30,-1.712999999999738,6.071999999996024,50.69999999999345,0.08002931016791592
2017-03-31,-14.546000000001186,6.258999999995922,77.27299999999377,0.16465347023346766
2017-04-05,-18.7420000000011,0.4099999999962165,82.62999999999374,0.19470453899759832
2017-04-06,-23.109000000001288,-6.644000000003416,78.91899999999532,0.20138067583799923
2017-04-07,-22.75800000000072,-10.323000000003276,66.78999999999542,0.17249566703099717
2017-04-10,-23.652000000000044,-21.44000000000301,37.50199999999586,0.09347473617167523
2017-04-11,-12.240999999999076,-35.283000000003085,0.6979999999957727,0.0007069653590683345
2017-04-12,2.3060000000004948,-37.17800000000307,0.6479999999955908,-0.007892136085207113
2017-04-13,17.75,-35.60600000000295,8.9679999999953,-0.006750298441264846
2017-04-14,39.14800000000014,-32.73600000000329,28.411999999994805,0.03686182176204866
2017-04-17,54.00999999999931,-19.779000000003407,46.75499999999556,0.10226930788047994
2017-04-18,68.1989999999987,0.816999999996824,85.841999999996,0.2079066546539181
2017-04-19,80.30400000000009,16.638999999997168,97.66699999999673,0.26582708335937255
2017-04-20,91.33199999999852,33.49899999999661,109.06999999999698,0.3368321034643387
2017-04-21,86.5609999999997,47.63999999999669,115.66299999999683,0.37251424870106575
2017-04-24,85.04399999999896,57.37299999999641,130.87199999999575,0.4111421606060688
2017-04-25,66.01699999999983,57.47999999999661,119.92199999999684,0.39766417365998663
2017-04-26,40.47399999999925,51.03499999999667,110.99199999999655,0.36542185816970907
2017-04-27,8.90900000000147,41.211999999996806,93.55199999999604,0.29864865358186776
2017-04-28,-4.765999999999622,29.853999999997313,71.26299999999628,0.22422355397141303
2017-05-02,-13.167999999998756,12.44999999999709,36.174999999995634,0.09469443162693558
2017-05-03,-6.443999999999505,1.2559999999971296,14.424999999994725,-0.004525622049277089
2017-05-04,4.739999999999782,-4.709000000003016,-3.945000000005166,-0.07313166523885783
2017-05-05,24.943999999999505,-8.46600000000285,-2.194000000004962,-0.08526307571169411
2017-05-08,37.92800000000079,-3.160000000003265,9.068999999995867,-0.0365797612642762
2017-05-09,40.86200000000099,7.070999999996957,24.021999999995387,0.04766750080253068
2017-05-10,33.50000000000182,16.195999999996502,45.036999999994805,0.14860785239473628
2017-05-11,18.229000000002088,26.36999999999648,72.62099999999464,0.2390299881197162
2017-05-12,-16.86699999999655,33.8499999999965,81.2799999999952,0.2771147223312056
2017-05-15,-50.14199999999619,32.55399999999645,73.73299999999563,0.23498591729391727
2017-05-16,-74.22499999999582,29.0379999999966,63.61099999999533,0.18140353400744758
2017-05-17,-86.27799999999479,20.548999999996568,34.12699999999586,0.07600949642856847
2017-05-18,-83.36099999999442,10.352999999996655,-5.5240000000030705,-0.02209878010475741
2017-05-19,-47.4759999999942,0.3079999999965821,-41.87800000000243,-0.10337018407571286
2017-05-22,-15.051999999994223,-7.390000000003056,-47.66100000000279,-0.10800063580331987
2017-05-23,-1.6899999999932334,-7.737000000003263,-19.69800000000305,-0.017727701582526123
2017-05-24,1.0190000000056898,-3.8630000000032396,16.05199999999695,0.10061888656125717
2017-05-25,-29.5429999999933,-3.288000000003194,49.289999999996326,0.19211570210564233
2017-05-26,-74.0419999999931,-0.48500000000331056,84.23699999999553,0.2808818845527252
2017-05-31,-115.64199999999255,3.6809999999966294,92.85299999999552,0.3054329885519813
2017-06-01,-133.94099999999253,3.425999999996293,74.83999999999469,0.2503165762573385
2017-06-02,-145.17799999999352,1.930999999996402,56.984999999994216,0.18470793110171257
2017-06-05,-99.65799999999217,6.213999999996531,45.16899999999532,0.13375286431751832
2017-06-06,-58.68599999999333,9.065999999996393,32.302999999995336,0.08137786265456803
2017-06-07,-23.56899999999223,7.318999999996322,13.89499999999498,0.01703842772635511
2017-06-08,5.4520000000075015,1.5149999999962347,-20.16700000000492,-0.0813804147118713
2017-06-09,24.661000000008244,-1.9910000000036234,-44.06800000000476,-0.15472401980925987
2017-06-12,6.309000000007472,-5.7850000000034925,-52.65700000000379,-0.1883999197461641
2017-06-13,-7.130999999993037,-10.438000000003285,-64.69300000000294,-0.23317386369855875
2017-06-14,-4.418999999992593,-9.151000000003478,-51.69300000000385,-0.20268933534060807
2017-06-15,2.240000000007967,-5.601000000003751,-33.10700000000361,-0.14899422593228984
2017-06-16,19.120000000008986,-3.80000000000382,-20.114000000003216,-0.10650023466838299
2017-06-19,35.510000000008404,-7.796000000003687,-33.52400000000398,-0.129158486322817
2017-06-20,47.34300000000803,-8.874000000003889,-35.145000000004075,-0.11402569670508633
2017-06-21,41.89900000000853,-13.39100000000417,-48.22900000000482,-0.13740166945933652
2017-06-22,13.974000000008346,-13.102000000003954,-32.35400000000482,-0.10382921504046294
2017-06-23,-21.1109999999926,-12.85400000000368,-20.004000000005362,-0.07629567747771837
2017-06-26,-46.24699999999302,-9.449000000003707,0.26199999999516876,-0.030234281656579043
2017-06-27,-77.09399999999277,-7.540000000003602,13.9079999999949,-0.0069135902573265184
2017-06-28,-101.91099999999369,-4.348000000003594,29.129999999994652,0.03074269719233591
